,,○,百貨店（購買担当）,お客様の様子,・今年の初売りは例年になく来客数が多く、特に福袋は平均単価１万円という状況であり、準備したものもほぼ完売で大盛況に終わった。またクリアランスについても婦人服を中心に、コート、ニット関係の商品の動きが良い状況である。また毎年ギフト解体セールを行っているが、今年は今までにない実績で、１週間の期間中のわずか３日間で前年実績を確保しており、若干だが景気が良くなってきている。,,
,,○,百貨店（売場担当）,販売量の動き,・店舗売場でのセールの売上及び美術工芸品の購入が増加している。,,
,,○,スーパー（店長）,販売量の動き,・販売点数は、前年を下回る状況が半年以上続いていたが、ここにきて前年を上回り101.2％となっている。,,
,,○,スーパー（店長）,お客様の様子,・来客数の動きだけみれば、依然として減少傾向が続く厳しい状況だが、客単価は徐々に上昇しており、客の様子から消費の意欲が若干向上してきている。,,
,,○,コンビニ（エリア担当）,販売量の動き,・前年の第４四半期以降、受注関係もかなり回復してきており、年始より好調を維持している。前月末から雪害が続き、すぐに食べられる商品が多い当社の場合、かなり受注が増加している。また、関係するコンビニでは２けたを上回る伸びがある。,,
,,○,コンビニ（営業担当）,単価の動き,・たばこ値上げの効果で客単価が上昇している。,,
,,○,乗用車販売店（副店長）,来客数の動き,・エコカー購入補助金制度終了後の10～12月と比べると、初売りや決算前倒し等の効果もあり、来客数は回復傾向にあるが、販売量は前年の80％程度と依然として厳しい状況にある。３月までじっくり各社を回って、値引きの検討をする客が増加している。,,
,,○,一般レストラン（経営者）,来客数の動き,・正月営業が前年より１日少なかったが、１月７日までをみると、前年比で売上が104.3％、来客数が104.1％と伸びている。,,
,,○,都市型ホテル（スタッフ）,来客数の動き,・併設するレストランやエステサロン等の来客数と売上が若干増加している。,,
,,○,通信会社（営業担当）,お客様の様子,・客からの引き合いが多くなっている。,,
,,○,通信会社（広報担当）,販売量の動き,・新商品発売によりラインアップの充実したスマートフォンが販売をけん引し、おおむね好調に推移している。また、一部商品の在庫不足も解消し、販売ロスも減少している。,,
,,□,一般小売店［靴］（経営者）,単価の動き,・依然として客の財布のひもが固く、購入したくてもできないときは我慢する傾向が継続している。,,
,,□,一般小売店［印章］（経営者）,お客様の様子,・今年に入り会社関係の注文が少ない反面、個人客特に子どもが結婚する団塊世代からの印鑑の注文が例年になく増加しており、全体としては横ばい状態である。,,
,,□,一般小売店［酒店］（経営者）,お客様の様子,・新年会の設定が少なく、飲食店の客の動きが悪い。厳しい寒さの影響もあり、街も人の動きが少なく、閑散とした状態が目立っている。,,
,,□,百貨店（営業担当）,お客様の様子,・例年初売りの福袋は、必要ない物が入っていると購入しないという風潮がある。しかし今年は若干ゆるみ、好調なスタートを切った。厳しい寒波のため、バーゲン期間は高単価のコートで売上が増加したが、後半は寒さで外出を控える人が多く、最終的には前年を下回る状況である。,,
,,□,百貨店（営業担当）,販売量の動き,・10～12月は売上が前年を上回っており、１月もセール期間中までは順調に推移していたが、その後売上は伸び悩んでいる。売上状況はテナントにより異なるが、前年同月の水準を上回っているのは25％程度である。このまま更に減少はせず現状維持が続く。,,
,,□,百貨店（販売促進担当）,お客様の様子,・前年大幅に売上を伸ばした宝飾、じゅうたん等の高額福袋が低迷するとともに、短時間で完売するブランド福袋も今年は購入に時間を要しており、正月商戦では顧客の財布のひもの固さがうかがえる。また冬のセールも、再値下げと同時に活発化しており、慎重な購買姿勢が見てとれる。,,
,,□,百貨店（売場担当）,販売量の動き,・前年12月開始の予定であったクリアランスが今年１月に１週間ずれ込んだが、１月上旬に立ち上がったブランドも多く、福袋の好調と百貨店に対する値下げの期待感もあり、前年売上を上回って推移している。中旬も気温が順調に下がり、ミセス層を対象とした衣料の売上が増加し、前年並みで推移している。後半は全体のセールの商材不足とマザーニーズ等目的買い需要の単価低下で、前年を下回る基調となり、店全体では前年の99％となっている。,,
,,□,百貨店（売場担当）,お客様の様子,・今月は初売り直後の落ち込みがあったが、中旬以降の物産催事と顧客優待会を重ねて実施した効果で来客数が増加し、好調に推移している。仕掛け次第で客の購買意欲は十分喚起可能で、売上全体としては変わらない。,,
,,□,百貨店（販売担当）,販売量の動き,・前年は一昨年に比べ売上が大幅に減少しているが、最近の気温低下等の影響で、冬物バーゲン商品の販売にプラス要因があるにもかかわらず、前年並みの状況で、景気は上向いていない。,,
,,□,百貨店（営業企画担当）,販売量の動き,・悪化ではないが決して良いとは言えない状況である。,,
,,□,スーパー（店長）,来客数の動き,・来客数の推移が若干減少傾向にあり、年明けから買い控えや節約志向が強まっている。しかしながら来店時には前年を上回る買上点数で商品を購入しており、大幅な売上の減少はなくほぼ前年並みで推移している。,,
,,□,スーパー（店長）,販売量の動き,・客１人当たりの買上点数の伸びがない。,,
,,□,スーパー（業務開発担当）,販売量の動き,・雪の影響で来客数が減少しているが、買上点数が10％程度上昇し、売上額も前年の水準を上回っているが、景気が上向いているとは言えない。,,
,,□,コンビニ（エリア担当）,それ以外,・周囲には、別段これといった変化が起きていない。,,
,,□,衣料品専門店（経営者）,お客様の様子,・特筆すべき変化がない。,,
,,□,衣料品専門店（地域ブロック長）,単価の動き,・単価が二極化している。依然として低価格の商品も売れているが、高単価でもやや良い商品を購入する客が増加してきている。,,
,,□,衣料品専門店（地域ブロック長）,お客様の様子,・低価格商品から売れる傾向は続いる。今のバーゲン時期は、良い商品を安価で購入するため、割引率をよく吟味して購入しており、全体の状況は変わらない。,,
,,□,乗用車販売店（経営者）,販売量の動き,・今月の売上も前月に引き続き前年に比べ約20％減少して推移しており、依然として良くなっている状況にはない。,,
,,□,自動車備品販売店（経営企画担当）,販売量の動き,・寒波が続き冬用タイヤ、チェーン等の季節商材の動きは例年を上回っているが、その他商品は引き続き前期を若干下回っている。特に高額品のカーナビゲーションは客単価の低下が進行している。,,
,,□,一般レストラン（経営者）,お客様の様子,・人の動きがあまり多くなく、客単価も相対的に低い。,,
,,□,一般レストラン（経営者）,販売量の動き,・当社の四半期既存店売上は、前年比97％と一昨年と変わらない水準で推移している。現在販売量の伸びは新店舗のみとなっており、全体的に変わらない。,,
,,□,一般レストラン（店長）,来客数の動き,・年が明けても集客の悪さが目立っている。特に平日の落ち込みがひどい状況である。,,
,,□,その他飲食［サービスエリア内レストラン］（支配人）,お客様の様子,・年末年始の客の動きは良かったが、１月の３連休以降は、数か月続いて冷え込んだ消費となっている。,,
,,□,都市型ホテル（従業員）,来客数の動き,・12月の宿泊部門は前年を上回ることができたが、レストラン部門は厳しい状況が続いており、１月を見ても回復は見込めない。,,
,,□,旅行代理店（経営者）,販売量の動き,・依然として景気が回復する材料が見当たらない。客の動きをみても、旅行に消費するような動きが見受けられない。,,
,,□,タクシー運転手,来客数の動き,・非常に動きが不安定である。気候の影響もあるが、全体的に客の動きが非常に悪く、３か月前と何ら変わりがない。これからのタクシー業務に非常に不安がある。,,
,,□,通信会社（企画担当）,お客様の様子,・前年末の、家電エコポイン制度の変更による影響でデジタルテレビが後押しされた雰囲気は落ち着いた。通常時に戻り、景気動向に対する見方も厳しいものに戻っている。,,
,,□,美容室（経営者）,競争相手の様子,・報道機関等で景気が良くなっていると言われているが、地元の人からは全然良くなっていない、前と変わらないという声しか聞こえない。,,
,,□,設計事務所（経営者）,お客様の様子,・全く明るい話が出てこない。東京発の景気状況と地方の格差が余りにも大きすぎる。,,
,,□,設計事務所（経営者）,販売量の動き,・住宅工事にいろいろな支援制度が設けられる等の後押しもあって、工事も少しは動いているが、新築の工事件数は伸び悩んでいる。,,
,,□,設計事務所（経営者）,来客数の動き,・仕事全体が停滞ぎみだが、特に個人住宅の引き合いが少なくなっている。,,
,,□,住宅販売会社（経理担当）,お客様の様子,・１月の販売イベントでの来場者の動きはあるものの、コスト意識は依然として高く、色々な物件を比較しながら値ごろ感のある物件を購入しようとしている。,,
,,▲,商店街（理事）,来客数の動き,・例年新年であればある程度需要が活発になるが、今年は悪い状況にある。,,
,,▲,商店街（代表者）,来客数の動き,・今月２～10日はデパートの福袋や冬物バーゲンで、商店街への来客数が増加したが、その大部分は一部の地元有名衣料品店の客であり、他の店舗は売上単価の低下がみられ、前年の売上確保が精一杯であった。成人式後の売上は各店各業種とも大幅に減少している。,,
,,▲,スーパー（店長）,販売量の動き,・１人当たりの買上点数が、以前と比べ徐々に低下するとともに、客は１品単価の低下した商品を支持して購入しており、状況はますます厳しくなっている。,,
,,▲,スーパー（販売担当）,単価の動き,・このところの天候不順の影響で魚や野菜の価格が高騰しており、買い控えをする人が増加している。,,
,,▲,コンビニ（エリア担当）,来客数の動き,・前年と比べ今年１月の天候不順が厳しく、雪が降った日は来客数が大幅に減少することから、２～３か月前に比べ景気は厳しい状況である。,,
,,▲,衣料品専門店（販売担当）,お客様の様子,・来客数は増加しているが、店に来ても値段に厳しい。,,
,,▲,乗用車販売店（統括）,販売量の動き,・１月の販売量は前年比91.9％と、エコカー購入補助金制度終了以降、前年を下回る傾向が続いている｡,,
,,▲,その他専門店［布地］（経営者）,お客様の様子,・元日からの大雪の影響で交通機関の乱れが大きく、初売りを企画したものの来客数は若干で、品物は十分に売れなかった。,,
,,▲,その他専門店［海産物］（経営者）,お客様の様子,・客には観光客が多いため、今年の冬は例年にない雪害による来客数の減少に悩まされている。,,
,,▲,その他専門店［和菓子］（営業担当）,来客数の動き,・気温の低下と寒気により客足が少ない。,,
,,▲,高級レストラン（スタッフ）,来客数の動き,・前年と比べても来客数が若干少ない状況である。,,
,,▲,都市型ホテル（総支配人）,来客数の動き,・山陰地区は月初めから例年にない大雪に見舞われ、交通機関の乱れもあり宿泊客数が大幅に減少している。当月は観光関係施設の大半が大きく減収となっている。,,
,,▲,タクシー運転手,販売量の動き,・例年通りと予想していた成人式後の閑散が予想を上回るものであった。最悪だった平成９年の売上をどうにか上回れるとの予想も、前年の運賃値上げの影響からはずれた。減車の影響もあって、客もタクシー運転手も減少している現状である。,,
,,▲,タクシー運転手,それ以外,・景気が悪い状態は変わらない。しかし、大変明るい話題として、今年10月１日より山口国体が開催され、県下挙げての大イベントとなることから、今から話が盛り上がっている状態である。,,
,,▲,テーマパーク（管理担当）,来客数の動き,・入館者数が伸び悩んでいる。,,
,,▲,テーマパーク（広報担当）,来客数の動き,・大雪のため観光客が減少している。例年少ない時期ではあるが、周辺地域全体の観光客が減少しており、特に個人客が激減している。,,
,,▲,設計事務所（経営者）,競争相手の様子,・受注激化のなか、契約に至る期間の長期化と契約金額の下降に伴い、付加価値が確保しにくい状況である。着工棟数は低いままであるため、今後の推移がみえにくい。,,
,,▲,住宅販売会社（従業員）,単価の動き,・客は単価的に安い物しか興味がないようになってきている。また生産側も原材料単価を価格転嫁しようとしている。,,
,,×,商店街（代表者）,来客数の動き,・正月からの豪雪の影響で外出する人が激減し、来客数が減少するとともに、購入単価も低下している。,,
,,×,商店街（代表者）,単価の動き,・ベビー服、子ども服を販売しており、例年１月はバーゲン月で大幅な売上の増加が期待できるが、今年は皆無で山もなく淡々と推移しており、現時点で前年に比べて売上が20～25％減少している。さらに一段安くなるという客の期待もあり先行きが非常に不安である。,,
,,×,商店街（代表者）,来客数の動き,・寒すぎて中高年の人出が少ない。,,
,,×,商店街（代表者）,来客数の動き,・正月からの大寒波による豪雪の影響で観光客のキャンセルが相次いでおり、来客数が伸び悩んでいる。,,
,,×,一般小売店［茶］（経営者）,販売量の動き,・新年の大雪は経済を大きく悪化させており、初売りで前年の１割程度しか売れなかった業種も出ている。また雪の重みで各地で被害が発生し、駐車用の簡易な屋根の破損、雪かき、また折れた樹木の廃棄等余計な出費で、更に経営を圧迫している。,,
,,×,一般小売店［酒店］（経営者）,販売量の動き,・積雪の影響で例年に比べ売上が減少している。料飲店の売上もまちまちだが、忙しい日が続かない状況が継続している。,,
,,×,スーパー（財務担当）,来客数の動き,・消費者の節約志向により、ディスカウント店に客が流れており、スーパー等の店舗での来客数の減少が続いている。,,
,,×,衣料品専門店（経営者）,お客様の様子,・前年に比べセールになっても反応が一段と悪く、大雪割引本日のみの広告を出しても同様である。,,
,,×,家電量販店（店長）,販売量の動き,・11月までのエコポイントが満額、12月までの半額という追い風で、年末までは何とかＡＶ商品の売上があったが、年が明けて販売量が大きく減少している。,,
,,×,住関連専門店（広告企画担当）,単価の動き,・低単価が継続している。,,
,,×,その他専門店［時計］（経営者）,来客数の動き,・消費者は将来への不安で買い控えの心理がある。またこの正月からの厳しい寒さや天候不順により来客数が減少している。,,
,,×,観光型ホテル（支配人）,販売量の動き,・12月まで好調に推移していた売上も１月に入って急ブレーキがかかっている。宿泊予約、宴会予約とも前年を下回っており、特に新年会の予約が低調である。,,
,,×,テーマパーク（業務担当）,来客数の動き,・１月は冬季閑散期に当たるため来園者数は毎年少ないが、今年は前年比の半分程度に留まる。降雪日が多く低温傾向にあるため、出控えが生じている。,,
,,×,ゴルフ場（営業担当）,来客数の動き,・今年は前年よりも寒く、予約数が激減している。また積雪でゴルフができない状況が続き、来客数が減少している。,,
,,×,美容室（経営者）,単価の動き,・年末のボーナスが上がらず減った人が多いため、いつも通りの注文しか入らない。商品やプラスアルファのサービスへの反映が、あまりない。,,
"企業
動向
関連

(中国)",,◎,－,－,－,,
,,○,不動産業（総務担当）,それ以外,・来客数、成約件数が増加している。,,
,,□,食料品製造業（業務担当）,受注価格や販売価格の動き,・受注価格の下げ止まり感は前月同様であるが、受注価格の上昇は望めそうにない。,,
,,□,木材木製品製造業（経理担当）,受注量や販売量の動き,・前年同期比では売上が増加しているものの、前月比では、横ばい状態である。,,
,,□,化学工業（経営者）,取引先の様子,・取引先ごとの事業計画の進捗状況が、ほぼ計画通りに推移している。,,
,,□,化学工業（総務担当）,受注価格や販売価格の動き,・円高の影響を受け利益が伸びない。,,
,,□,窯業・土石製品製造業（総務経理担当）,受注量や販売量の動き,・各地の焼却場の注文が入り、生産量は好調である。鉄鋼向けも回復基調は変わらない。しかし、受注を期待した大口案件は受注を逃したため、生産水準の大幅な増加が見込めない。,,
,,□,鉄鋼業（総務担当）,取引先の様子,・取引先の販売、生産状況が横ばいで、今後も回復は期待できないとみているところが多く、特に４月以降が不透明である。,,
,,□,非鉄金属製造業（経理担当）,受注量や販売量の動き,・出荷量に目立った変化はみられない。,,
,,□,金属製品製造業（総務担当）,受注量や販売量の動き,・受注量はここ３か月生産能力の約60％と横ばいで推移しており、厳しい状況に変化はない。,,
,,□,一般機械器具製造業（経営企画担当）,受注量や販売量の動き,・自社製品の売上について、海外向けは順調に推移しているものの、国内向けは伸びがみられず苦戦を強いられている。,,
,,□,電気機械器具製造業（総務担当）,受注量や販売量の動き,・10～12月の受注は７～９月に比べて８％減少しているものの、前年は受注が大幅に落ち込むとみたが、それほどでもなく推移している。大手メーカーで高機能携帯電話の需要などを背景に増産計画があり、受注は横ばい状態が続き、今後大きく落ち込むことはない。,,
,,□,輸送用機械器具製造業（経営者）,受注量や販売量の動き,・忙しい状況が変わらず、これ以上伸びると手に負えなくなる。,,
,,□,建設業（総務担当）,受注量や販売量の動き,・病院や福祉施設関連の物件は動きが出ているが、その他の業種については先行きが不透明である。,,
,,□,通信業（営業企画担当）,取引先の様子,・前月同様来年度の設備投資に関する引き合いが継続しているが、各案件の受注に至る時間がかかっている。,,
,,□,金融業（自動車担当）,取引先の様子,・取引先は、高水準で操業を続けている。受注先からのコスト削減要請は強いが、合理化を進めることで、利益は十分確保している。,,
,,□,金融業（営業担当）,取引先の様子,・試算表等の数値を見ても、実績が改善している取引先は少ない。中小企業金融円滑化法により返済をストップしている企業の多くは事業改善がみられず、何とか事業継続している状況である。数値上では過去の業績下降時期と比べて下げの余地が少なくなったことから、大きな変動ない。,,
,,□,会計事務所（職員）,取引先の様子,・公共事業関連の業界が思いのほか良くない。入札では単価競争がますます激しくなってきており、安定した利益確保が難しい状態になっている。ただ製造業では地場のメーカーの調子が良いので、単価は相変わらず抑えられているものの、受注量は前年と比べて徐々に伸びてきている。,,
,,▲,輸送用機械器具製造業（経営企画担当）,受注量や販売量の動き,・12月内示のあった２月度の受注量が、１月内示では10％の急減となっている。,,
,,▲,建設業（経営者）,受注量や販売量の動き,・主要取引先である親会社の前期の売上高は最盛期の約半分で、従業員の月給やボーナスも下がり、忘年会等も弾んでいないため、地域の第三次産業も寂れる一方である。,,
,,▲,輸送業（運送担当）,取引先の様子,・運送業者による発送が他の方法に変更されるとともに輸送量も減少している。,,
,,×,農林水産業（従業者）,それ以外,"・12月の状況を３か月前の９月と比較すると、水揚数量で70トンの増加、水揚金額は２億2,690万円の減少である。水揚数量の増加原因は沖合底引き網、大中型巻き網の増加で、水揚金額の減少原因は小型イカ釣舟、定置網が減少したためである。前年同月と比較すると、水揚数量で474トン、前年同月比121.8％の増加、水揚金額は4,430万、前年同月比92.5％の減少である。水揚数量の増加理由は沖合底引き網、大中型巻き網、大型定置網が増加したためであり、水揚金額の減少理由は小型イカ釣舟が減少したためである。",,
,,×,その他製造業［スポーツ用品］（総務担当）,受注量や販売量の動き,・円高による材料や部品、中国における人件費、物価などの高騰により、加工費の値上げ要請が相次いでいる。その一方で製品価格は据置きもしくは引下げの状況であり、業績の圧迫が続いている。,,
"雇用
関連

(中国)",,◎,－,－,－,,
,,○,人材派遣会社（社員）,採用者数の動き,・３か月前より取引企業の採用活動が活発になっている。,,
,,○,人材派遣会社（支社長）,求人数の動き,・正社員や派遣社員の求人数が増加傾向にある。,,
,,○,求人情報誌製作会社（サイト運営担当）,求人数の動き,・輸送関連企業や電子部品関連企業からの求人の動きが活発になっている。,,
,,○,求人情報誌製作会社（広告担当）,求人数の動き,・地元中小企業の来春卒の新卒求人数が増加傾向にある。リーマンショック以降、見合わせていた採用活動を地場不動産業など一部企業では再開させている。,,
,,○,職業安定所（職員）,求職者数の動き,・12月の新規求職者数は前年同月比6.6％の減少、前月比14.4％の減少となっており、年末になって明らかに求職者の数が減少しているが、大型倒産もなく、当面求職者が急激に増加する要素は少ない。,,
,,○,民間職業紹介機関（人材紹介担当）,求人数の動き,・求人数を前年比で比較すると150件程度増加している。,,
,,□,人材派遣会社（営業担当）,それ以外,・業績は、前年をやや割り込む状況で推移している。求人数は回復してきているが、特に製造業で求職者の派遣離れがに顕著であり、マッチングに苦慮している。,,
,,□,新聞社［求人広告］（担当者）,雇用形態の様子,・新規の高卒者の内定状況が悪いため県が企業に採用を呼びかけて面接会などを開催しているが、参加企業も１月中旬でわずか９社しかなく、企業の余裕のなさが反映された形である。特に商業高校で厳しく、校長自身が企業回りするというかつてない動きも出ている。,,
,,□,新聞社［求人広告］（担当者）,求人数の動き,・12月の有効求人倍率が２か月ぶりに上昇し、先行きに不透明感があるにもかかわらず、正社員の求人が少しずつ増加している。,,
,,□,職業安定所（職員）,求人数の動き,・新規求人は前年同月比プラスで推移しているものの、基幹産業の製造業の求人は減少に転じている。特にエコカー購入補助金制度終了、エコポイント制度見直しが影響し、ハードウェア製造業で大きく減少している。,,
,,□,職業安定所（職員）,求人数の動き,・生産機械製造は海外からの受注があり求人は好調であるが、円高で売上減少の影響が心配される。家電販売は年末年始の売出しが好調であることから求人も好調である。旅館、観光では大雪の影響で売上が減少し求人は減少している。ホームセンターでは大雪の影響で売上が増加し求人は好調である。,,
,,□,民間職業紹介機関（職員）,求人数の動き,・数年後に海外展開を図ろうとするメーカーが既に目ぼしい人材のリクルーティングを開始している。面接も積極的に実施しており、実際に紹介人材も採用されている。,,
,,▲,－,－,－,,
,,×,－,－,－,,
,,,,,,,
　９．四国（地域別調査機関：四国経済連合会）,,,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）,,
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明,,
"家計
動向
関連

(四国)",,◎,－,－,－,,
,,○,百貨店（売場担当）,販売量の動き,・美術品など高額商品の動きは鈍いが、例年にない寒さの後押しで、寝具などは好調である。全般的に購買意欲が少し感じとれる。,,
,,○,スーパー（店長）,販売量の動き,・新規競合店の影響が一巡し、前年と比較して売上は回復基調にあり、客数も緩やかに回復してきている。生鮮食品を中心とした買上点数の回復が大きな要因である。,,
,,○,コンビニ（店長）,単価の動き,・客単価は、たばこ値上げ分を差し引いても上がっている。一時期プライベートブランドに押されていたがナショナルブランドが回復しており、品ぞろえを見直している。,,
,,○,衣料品専門店（経営者）,販売量の動き,・１月はバーゲン月であることに加えて気候に恵まれたことにより、販売量は前年を大きく上回っている。高額商品は低調であるものの、これを十分カバーしている。,,
,,○,通信会社（企画）,お客様の様子,・比較的高額な引き合いも増えており、良い方向に向かっている。,,
,,□,商店街（代表者）,来客数の動き,・バーゲン開催中にもかかわらず、買い渋りがみられる。,,
,,□,商店街（代表者）,競争相手の様子,・店舗数は増加する一方で、売上高が前年割れを起こすようなコンビニ業界の状況をみると、個人消費の長期低迷と過当競争の激化以外の何ものでもない。,,
,,□,商店街（代表者）,来客数の動き,・正月明けの初売りやバーゲンは、各店好調であった。しかし、成人の日を過ぎた中旬以降気候が寒くなったことで商店街の通行量は急に減り、それに伴い売上も落ち、月初の儲けを帳消しにしている。,,
,,□,百貨店（営業担当）,それ以外,・前年同月に比べ、来客数、売上高共に下回った。ヤングファッション商品及びラグジュアリーブランド商品は前年並みを確保したものの、宝飾品、呉服、美術品等の高額商品が苦戦した。また、クリアランスセールについては、概ね前年並みを確保したものの、年頭商戦は前年を下回った。,,
,,□,百貨店（営業担当）,単価の動き,・天候が売上に悪影響を及ぼした。,,
,,□,百貨店（販売促進担当）,お客様の様子,・お取り寄せスイーツなどの人気商品には集客があり、売上は好調である。繊維・非繊維共に、セール品は悪い動きが続いている。,,
,,□,スーパー（店長）,単価の動き,・販売量は大分上向いているが、客単価はなかなか上昇しない。,,
,,□,スーパー（企画担当）,単価の動き,・当社の商品券は、エコポイント交換商品となっている。前年11月までの家電の駆け込み購入が影響して商品券の交換件数が跳ね上がり、客単価の増加に繋がっている。,,
,,□,スーパー（企画・営業担当）,来客数の動き,・寒い日が続き、衣料品等は前年、一昨年の厳しい販売状況から比べると客数、買上点数は増加している。ただし、客単価は改善されていない。年末・年始商戦は好調であったため、明るい兆しもないわけではない。,,
,,□,スーパー（人事）,来客数の動き,・1月の既存店売上は前年比2％の増加であった。11月はエコポイント改定による家電需要で消費の偏りがあったものの、その後、持ち直している。節約志向やデフレによる閉塞感から、やや我慢疲れもみられる。,,
,,□,スーパー（財務担当）,単価の動き,・回復基調にはない。景気の先行き不安、社会保障等の将来不安からか、消費の回復は鈍い。,,
,,□,コンビニ（総務）,来客数の動き,・12月に続き、来客数は前年割れとなっている。,,
,,□,衣料品専門店（経営者）,来客数の動き,・バーゲン月にもかかわらず、来店数が少ない。,,
,,□,衣料品専門店（総務担当）,来客数の動き,・来客数、売上共に前年同月を下回っている。客単価も若干低下しており、依然マイナス傾向にある。気温の低下はアウターの売上にプラス効果となるものの、気温が低すぎるとむしろ客の出足が鈍り、来店客の減少に繋がっている。,,
,,□,衣料品専門店（副店長）,単価の動き,・１月はセールがメインの月であったものの、月末あたりには春物を見る客も多く、動きが読みづらい月であった。,,
,,□,家電量販店（店員）,販売量の動き,・テレビ等のエコポイント関連商品の販売量は下落しているものの、他商品を含め全体としては、販売量、金額共に横ばいで推移している。,,
,,□,乗用車販売店（従業員）,お客様の様子,・エコカー購入補助金制度終了に伴う販売量激減から回復が見られない。前倒しで新車販売をした結果、ここ４か月は大変苦しい状況である。,,
,,□,乗用車販売店（従業員）,販売量の動き,・エコカー購入補助金制度の終了以降の11月、12月の販売量が落ち込んでいる。需要の先取りをしてしまっている。,,
,,□,乗用車販売店（役員）,販売量の動き,・エコカー購入補助金制度終了と同時に、車を購入する客が減少し、１月も相変わらず受注が低下したままである。,,
,,□,観光型旅館（経営者）,来客数の動き,・来客が増加しない。国内旅行は全国的に冷え込んでおり、消費が停滞するなかで、旅行出費も減っている。買い控え現象が、旅行業界にも出ている。四国はドラマ関係で良いと言われつつも、高知県が多少良かった程度で、著名な温泉のある愛媛県などは良くなっていない。,,
,,□,タクシー運転手,お客様の様子,・売上は３か月前と比べて横ばいで、良い方向には向かっていない。,,
,,□,通信会社（社員）,販売量の動き,・スマートフォンなど話題の製品を中心に活発な動きがあるものの、時期的な要素もあり、この先の景気は変わらない。,,
,,□,美容室（経営者）,単価の動き,・１月の来客数は、前年同月比で微増しているものの、客単価はかなり低く抑えられている。,,
,,□,設計事務所（職員）,販売量の動き,・年度末までの間は納期の集中する繁忙期となるものの、手持ちの仕事量は前年度と比較して減少している。労働生産性の付加価値が伸びない。必要最小限の売上は確保できる見通しである。,,
,,▲,一般小売店［生花］（経営者）,競争相手の様子,・繁華街の同業種の店が一店舗、閉店した。忘年会などで年末の人通りはまずまずであったが、年始の人通りはなく、県外から来た人が驚くほどであった。繁華街の店舗への配達件数も、年末年始にもかかわらず減少している。,,
,,▲,一般小売店［書籍］（営業担当）,お客様の様子,・欲しい本、必要な本にも優先順位をつけ、優先順位の低い本は買うことを我慢したり、来月に回しているように見受けられる。,,
,,▲,家電量販店（営業担当）,販売量の動き,・１月は、エコポイント改定に伴う影響が大きく出た。12月は、年末商戦と重なり、異常なほどの売上増加となったが、その反動もあり、特にテレビに関しては、後半はエコポイント改定前に戻ったようである。テレビの売上に大きく左右された。,,
,,▲,乗用車販売店（営業担当）,販売量の動き,・エコカー購入補助金制度終了後の10月以降、新車販売台数は極端に減少しており、これがいつまで続くのか不透明である。１月は、中古車については前年を大きく上回った。しかし商品不足による価格の上昇等が出始めており、２月は厳しくなるとみられる。,,
,,▲,一般レストラン（経営者）,来客数の動き,・12月同様、１月も来客数は少なく、少しでも外食の回数を減らし、金額も抑えようとする客の思いが伝わってくる。,,
,,▲,都市型ホテル（経営者）,来客数の動き,・客入りの極端に少ない日が散見される。また、客単価の下落も続いている。,,
,,▲,旅行代理店（支店長）,販売量の動き,・国内旅行・海外旅行共に、前年末からの寒波の影響で出足が悪く、販売高が落ち込んでいる。,,
,,▲,観光名所（職員）,来客数の動き,・入場者数が、前年同期比で10％減少している。,,
,,▲,ゴルフ場（従業員）,来客数の動き,・オフシーズンということもあるが、予約状況は週末でもあまり埋まっていない。前年と比較しても悪くなっている。,,
,,▲,競艇場（職員）,販売量の動き,・１月の１日当たりの売上は３か月前比で67％増加と好調であった。しかし、前年同月比の１日当たり売上との比較では28％減少している。また、正月レース単独の売上をみても前年比16％の減少である。正月レースで弾みがつくと期待したが、不発に終わった。,,
,,▲,美容室（経営者）,お客様の様子,・美容院にかけるお金を減らしたいという声が増えている。,,
,,×,商店街（代表者）,来客数の動き,・客の動向が鈍くなっている。,,
,,×,一般小売店［乾物］（店員）,来客数の動き,・気温や雪の影響からか、客が非常に少ない。,,
,,×,一般小売店［酒］（販売担当）,それ以外,・同業者と顔を合わせるたびに、売上減少と、皆が口をそろえて言う。財布のひもがより一層固くなっている。,,
,,×,スーパー（店長）,来客数の動き,・最近では、安売りのチラシ等を打っても、来店客増加に繋がっていない。実際に客が何を求めているのかが分からない。,,
,,×,家電量販店（店長）,販売量の動き,・エコポイント改定の影響が大きく、販売量は前年比でテレビが50％減少、エアコンが10％減少、冷蔵庫が30％減少している。,,
,,×,タクシー運転手,来客数の動き,・例年、寒いこの時期は昼でも乗客が増えるはずが、今年は極端に少ない。夜においても、年明けで飲み屋の客もおらず、１、２時間待った挙句に近距離乗車など、売上が改善されない。13年間勤務するなかで、今月は最低記録である。,,
"企業
動向
関連

(四国)",,◎,－,－,－,,
,,○,鉄鋼業（総務部長）,受注量や販売量の動き,・前年の円高以前の受注分を引き続き生産販売しており、現状は好調である。,,
,,○,電気機械器具製造業（経営者）,受注量や販売量の動き,・年末から引き合いが多く、成約にまで至っている。太陽光発電、化学関係、電子関係といった様々な分野で受注が好調である。,,
,,○,通信業（営業担当）,それ以外,・消費者の目が厳しく消費が二極化されている中、あるスーパーは、地産地消商品、顔の見える商品、小分け商品といった、客のニーズに応じた販売で売上を順調に伸ばしている。,,
