,,□,職業安定所（所長）,求人数の動き,・新規求人はタクシー運転手の増員求人のあった運輸業や交通誘導員の増員求人のあったサービス業で４割増となったほかは、鳥取県中部地震の影響もあり低調な業種が多く、求人全体では横ばいとなっている。,,
,,□,民間職業紹介機関（職員）,求人数の動き,・旺盛な求人がある一方で、米国の次期大統領が決定したことから、海外展開するメーカーが採用を保留し始めている。,,
,,▲,－,－,－,,
,,×,－,－,－,,
,,,,,,,
　９．四国（地域別調査機関：四国経済連合会）,,,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）,,
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明,,
"家計
動向
関連

(四国)",,◎,－,－,－,,
,,○,スーパー（店長）,来客数の動き,・いろいろなディスカウント業態の店が進出してきているが、あまりの進出のスピードの速さに消費者が飽きてきたのか、奪われていた客が戻ってきているようだ。,,
,,○,スーパー（財務担当）,販売量の動き,・価格を抑えている効果もあって、１人当たりの買上点数が増加基調にあり、販売量も増えている。,,
,,○,コンビニ（店長）,単価の動き,・競合店の出店により来店客数の減少が続いているが、客単価の伸びがそれを補っていることから、前年比105％を計上している。,,
,,○,乗用車販売店（従業員）,販売量の動き,・11～12月に新型車の発売が相次ぎ、受注台数は前年を上回っている。,,
,,○,通信会社（企画）,お客様の様子,・季節要因もあるかもしれないが、高額サービスやオプションサービスに加入する人が増えている。,,
,,○,美容室（経営者）,来客数の動き,・年末で来客数が増えている。,,
,,□,商店街（事務局長）,販売量の動き,・通行量は前年を上回り、にぎわい感はあるものの、業種業態により好不調が大きく分かれている。商品やサービスに特徴があり、体験性や特別感を味わえるものに人気が集まる一方、価格訴求型や価格競争の波にもまれやすい商品や業種は消耗戦が続いており、先行きは暗い。この差は今後も広がると思われる。,,
,,□,一般小売店［生花］（経営者）,お客様の様子,・百貨店や全国チェーン店などに客が集中し、隣接する商店街の中の個人商店には客がいない。クリスマスの連休でも来街者は驚くほど少なく、年末もにぎわい感がない。,,
,,□,一般小売店［酒］（販売担当）,販売量の動き,・本当に地方の小売店は冷え切っている。量販店やネット販売には敵わないし、期待できる要因もない。,,
,,□,一般小売店［書籍］（営業担当）,販売量の動き,・絵本などのクリスマスプレゼント需要が減っている。,,
,,□,百貨店（販売促進担当）,販売量の動き,・前月に比べて下げ幅は改善傾向も、売上の落ち込みが続いている。全国的にも百貨店は不調で、景気の改善は感じられない。,,
,,□,スーパー（企画担当）,来客数の動き,・クリスマスケーキやおせちなどの予約状況が芳しくない。全体的に低調な数字に終わった。,,
,,□,コンビニ（店長）,販売量の動き,・クリスマスが終わってみると、改めて購買力の無さを感じた。,,
,,□,コンビニ（総務）,来客数の動き,・天候や気温に大きく左右されるが、来客数や客単価に変化はない。,,
,,□,コンビニ（商品担当）,販売量の動き,・曜日の並びの影響もあるが、例年と比べてクリスマス商材の動きが悪かった。,,
,,□,衣料品専門店（経営者）,販売量の動き,・例年は官公庁のボーナス支給日前後から販売量が伸びていくのだが、今年は前年を下回り気味であった。12月上旬が比較的堅調であったこと、月後半の寒さでそこそこ伸びたことから、月間通してはおおむね横ばいとなった。,,
,,□,衣料品専門店（経営者）,来客数の動き,・来店客が非常に少なく、客単価も上がらない。長年洋服販売をやっているが、こんなに売れない年末は初めてで、安い物しか売れない。四国の景気はかなり良くない。,,
,,□,その他小売［ショッピングセンター］（副支配人）,お客様の様子,・相変わらず必要な物しか購入しない。,,
,,□,一般レストラン（経営者）,販売量の動き,・とにかく財布のひもは固く、節約志向が強い。臨時収入があっても消費へ回すことはないと見受けられる。,,
,,□,観光型旅館（経営者）,来客数の動き,・例年12月は、10～11月と比べて客数は非常に少ないのだが、今年は10月と変わらない程度入っている。宴会が増えていることもあるが、年末まで待たず冬休み感覚で旅行する人が増えているのではないか。しかし、景気が良くなったわけではない。,,
,,□,都市型ホテル（経営者）,単価の動き,・変化はない。,,
,,□,旅行代理店（営業部長）,販売量の動き,・インバウンドは依然好調であるが、年末年始の国内・海外旅行は苦戦している。,,
,,□,タクシー運転手,お客様の様子,・３か月前よりは少し良くなっている。毎年、御用納め後の28～30日の３日間は忘年会、同窓会等で良い。しかし、一年を通してみると、あまり良くなかった。,,
,,□,通信会社（社員）,販売量の動き,・例年であれば年末に販売量が増えるが、前年ほどの販売量となっていない。,,
,,□,通信会社（営業担当）,販売量の動き,・12月に入って思うほど販売が伸びない。,,
,,□,通信会社（支店長）,来客数の動き,・年末商戦期なのに、大きな変化が見られない。,,
,,□,ゴルフ場（従業員）,来客数の動き,・来場者数の伸びる時期であるのに、２～３か月前と変わらない。,,
,,▲,商店街（代表者）,それ以外,・地方の小売業界等は来年も更に厳しくなる。大手量販店は出店を続け、大手同士の消耗戦に入る。ネット販売はウエイトを上げてくる。既存商店街が生き残る方策はほとんど残されていない。,,
,,▲,商店街（代表者）,来客数の動き,・なかなか寒くならなかった影響もあるが、来街客は少なく、冬物商戦の売上が非常に悪い。クリスマス商戦も短期間にぎわっただけで、年末も大変厳しい状態が続いている。,,
,,▲,商店街（代表者）,お客様の様子,・前年より忘年会が減少している感があり、二次会需要も減っている。,,
,,▲,百貨店（営業担当）,販売量の動き,・年末を迎えても、客は必要な物しか買わない。,,
,,▲,家電量販店（副店長）,競争相手の様子,・競合店の出店により、客が回遊している。,,
,,▲,乗用車販売店（営業担当）,販売量の動き,・８月以降回復傾向にあったが、１月の初売りを期待してか、12月の受注は伸びていない。軽自動車の届出ベースは、前年を大きく上回る勢いはない。,,
,,▲,乗用車販売店（役員）,販売量の動き,・新型車を発表したにもかかわらず、前年並みの受注にとどまっている。,,
,,▲,タクシー運転手,来客数の動き,・12月後半は遍路客もおらず、街中は人の動きがほとんどない。遍路の仕事が多かった秋と比べると、売上は落ちている。,,
,,▲,通信会社（営業部長）,販売量の動き,・販売数が前年比20％減少している。,,
,,▲,競艇場（職員）,販売量の動き,・12月の売上高は３か月前比22％増、前年比横ばいとなった。男女最大のレースがある12月は売上増を期待していたが、男子のグランプリは前年比７％増となったものの、女子は減少した。,,
,,×,＊,＊,＊,,
"企業
動向
関連

(四国)",,◎,－,－,－,,
,,○,木材木製品製造業,取引先の様子,・元々2017年4月の消費税増税に向けて動いていた業界なので、年度末に向けた動きは良くなってきている。,,
,,○,パルプ・紙・紙加工品製造業（経営者）,受注量や販売量の動き,・年末需要もあり、12月は過去最高の売上を達成した。,,
,,○,電気機械器具製造業（経営者）,受注量や販売量の動き,・年末までに太陽光設備の話がたくさん出てきた。高い確率で受注できており、少し景気が良くなってきている感じがする。,,
,,○,公認会計士,取引先の様子,・顧客の月決算・試算表等をみると売上、利益ともに前年より改善している企業が増えてきている。景気は若干上向いている。,,
,,□,繊維工業（経営者）,受注量や販売量の動き,・海外の取引は拡大しているが、国内の地方小売業は厳しい状況が続いている。全体的に地方経済がデフレ傾向にあり、消費が冷え込んでいるようだ。,,
,,□,鉄鋼業（総務部長）,受注量や販売量の動き,・受注、販売量共に低位で推移している。,,
,,□,電気機械器具製造業（経理）,受注量や販売量の動き,・販売量は数％の減少が見られるも、例年の変動範囲内に収まっている。利益は、概ね前年並みで推移している。,,
,,□,建設業（経営者）,受注量や販売量の動き,・この時期は年度末納期の手持ち量が多い繁忙期であるのに、仕事量は増えておらず、例年と比べてわずかに減少傾向にある。,,
,,□,建設業（経営者）,受注量や販売量の動き,・年間を通して受注量が芳しくなかった。,,
,,□,建設業（総務）,競争相手の様子,・同業者の会合での話題の総合的な判断として、大きな変化はない。,,
,,□,輸送業（経営者）,受注価格や販売価格の動き,・大きな変化は感じられないが、先行きは少々不安である。,,
,,□,輸送業（支店長）,受注量や販売量の動き,・年末には路線貨物をメインに受注量が伸長した。季節要因を除けば、物量は増加していない。,,
,,□,金融業（副支店長）,取引先の様子,・業種によってばらつきはあるが、総じて企業の資金需要動向に大きな変化は感じられない。,,
,,□,広告代理店（経営者）,受注量や販売量の動き,・周年企業の販促広告は増えたものの、多くの既存得意先に変化はなかった。,,
,,▲,農林水産業（職員）,取引先の様子,・高騰していた野菜の出荷量は少し回復したものの荷動きは悪く、年末らしからぬ荷動きと価格推移をした。また、マイナス金利の影響は農協の信用事業、共済事業の運用利益を大きく下げており、中小の金融機関つぶしの様相を呈してきた。,,
,,▲,一般機械器具製造業（経理担当）,受注量や販売量の動き,・国内需要は堅調さを維持しているが、海外需要は予断を許さない状況が継続している。,,
,,▲,輸送業（営業）,受注量や販売量の動き,・例年、歳末繁忙期に取扱貨物が増加し、臨時便も出していた。しかし、今年は取扱物量が伸び悩み、前年を下回っている。景気の低迷を強く感じる。,,
,,▲,通信業（営業担当）,受注量や販売量の動き,・テレビスポットＣＭの出稿が東京など主要地区にとどまり、地方まで伸びてこない。,,
,,×,－,－,－,,
"雇用
関連

(四国)",,◎,－,－,－,,
,,○,人材派遣会社（営業担当）,求人数の動き,・前年を上回る求人数があり、企業の採用意欲を感じる。,,
,,○,人材派遣会社（営業担当）,求職者数の動き,・求人数が増え、派遣の依頼も増加傾向にあるが、求職者が減っており、ミスマッチも目立つ。,,
,,○,職業安定所（職員）,それ以外,・11月の月間有効求人倍率は1.45倍で、５月以降連続して上昇している。,,
,,○,学校［大学］（就職担当）,求人数の動き,・求人数が順調であり、有力企業からの求人も増えてきている。,,
,,□,新聞社［求人広告］（担当者）,それ以外,・業界の構造的なものもあるが、売上が増加するための効率が年々悪くなってきている。,,
,,□,職業安定所（職員）,雇用形態の様子,・有効求人倍率は過去最高水準が続いている。非正規の割合は４割程度で、人手不足にあるが、継続するか否か企業は判断しかねているようだ。,,
,,□,民間職業紹介機関（所長）,雇用形態の様子,・製造業では新卒者、特に高校生の採用が出来なかった企業が多かったようだ。中途採用を含め、今後も粘り強く採用活動を行うそうだ。,,
,,▲,求人情報誌（営業）,周辺企業の様子,・製造業を中心に慢性的な人手不足で、受注状況も悪化している。景気はやや下向きになっている。,,
,,×,－,－,－,,
,,,,,,,
　10．九州（地域別調査機関：公益財団法人九州経済調査協会）,,,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）,,
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明,,
"家計
動向
関連

(九州)",,◎,商店街（代表者）,それ以外,・季節柄、喪中はがきや年賀状印刷が売上を下支えしている。,,
,,◎,一般小売店［生花］（経営者）,販売量の動き,・年末年始の動きに加え、退職や異動の人が増えたので注文が増えた。,,
,,◎,乗用車販売店（販売担当）,販売量の動き,・例年に比べ、購入までの検討時間が短くなっており、結果として販売量の増加につながった。,,
,,◎,タクシー運転手,来客数の動き,・催し物、国内外の観光客の増加、中心部における人出の多さ、忘年会等による繁華街の活気、どれをとってもここ数年で最も良い状況で乗車率も非常に良かった。,,
,,○,商店街（代表者）,来客数の動き,・年末にかけ、商店街はにぎわいを取り戻している。,,
,,○,商店街（代表者）,来客数の動き,・年末の雰囲気を味わうために他地区より客がきた。来客があるということは売上につながり、良くなっている。,,
,,○,百貨店（営業担当）,お客様の様子,・カード催事と新規ブランド導入の相乗効果により、クリスマス商戦が好調である。お歳暮商戦では客単価や１品単価は維持しているものの、店頭購買客数は減少し、贈答品の絞り込みが更に強まっている。おせち料理は高額商品を中心に予約が入っており、少しぜいたくな正月の様子がうかがえる。,,
,,○,百貨店（店舗事業計画部）,お客様の様子,・冷え込みが増し、ようやく防寒衣料まで動きはじめた。百貨店を利用するきっかけの多い時期に入り、クリスマスや年末年始等のギフトの動きも出てきておりにぎわっている。,,
,,○,百貨店（売場担当）,競争相手の様子,・改装のため１フロアを閉店していたにもかかわらず、前年を維持していたので、やや良くなっている。今月は入店客数も良く、食品、非食品共に好調である。,,
,,○,スーパー（経営者）,お客様の様子,・災害復旧による土木関係の好調や冬のボーナスも比較的良かったという話をよく聞く。,,
,,○,衣料品専門店（店員）,それ以外,・必要ではなくても、何か良いものがあれば欲しいという客が以前より増えた。,,
,,○,衣料品専門店（総務担当）,販売量の動き,・販売量、来客数においてやや改善の兆しがみられる。,,
,,○,乗用車販売店（総務担当）,販売量の動き,・前月に続いて今月も新型車が発売開始された。週末は来場客数が増え、受注増加につながっている。,,
,,○,その他専門店［コーヒー豆］（経営者）,販売量の動き,・前年比で一般家庭における12月のコーヒーの消費がかなり良い。お歳暮の注文も増加し、販売量が前年を上回っている。,,
,,○,ドラッグストア（部長）,販売量の動き,・気温がそれほど下がっていないが、セール等の効果もあって、販売計画以上に販売量が伸びている。,,
,,○,その他小売の動向を把握できる者［土産卸売］（従業員）,販売量の動き,・お歳暮の購入時期に入ったため、新規の購入先が増え、前年よりも売上が増えた。,,
,,○,高級レストラン（支配人）,単価の動き,・高額な料理、ワインなどの注文が増えた。,,
,,○,一般レストラン（経営者）,来客数の動き,・繁忙月ということもあり前年以上の売上になっている。企業のボーナスも多かったことも影響している。,,
,,○,都市型ホテル（販売担当）,販売量の動き,・忘年会シーズンで利用客が多い。おせちの販売数も前年比増で売上も増加している。,,
,,○,都市型ホテル（スタッフ）,販売量の動き,・来店客数も増えてきており、客単価も上昇している。,,
,,○,美容室（店長）,来客数の動き,・前年比で売上が伸びている。他の業者も忙しい様子である。,,
,,□,商店街（代表者）,お客様の様子,・年末セールで得意客へダイレクトメールを送るが反応は悪い。売上は前年度を維持するのに一苦労である。消費に慎重な姿勢は変わらない。,,
,,□,一般小売店［鮮魚］（店員）,お客様の様子,・年末のフグの動きをみるとかなり良かったが、ほかの魚の動きはあまり良くない。天然ブリもあまり高値が付かなかったようで、景気判断はむずかしい。,,
,,□,一般小売店［精肉］（店員）,それ以外,・総じて販売量や来客数は３か月前と変わらない。,,
,,□,百貨店（営業担当）,販売量の動き,・引き続き、来街者増、販売増が維持できている。,,
,,□,百貨店（営業担当）,単価の動き,・お歳暮商戦に期待したが、12月に入ってから厳しかった。クリスマス商戦はかなり単価が下がっている。ギフトマーケット全体を見ても厳しい。衣料品も盛り上がりに欠けた。実需の部分では、クリアランス待ちの様子が見られた。良い物を買おうという意欲は感じられるが、手頃に買いたいという要望が今まで以上に高まっている。,,
,,□,百貨店（営業統括）,単価の動き,・12月の歳末商戦に入り、防寒関連は婦人服中心に動きが出てきたものの、お歳暮ギフトや高額品の動きは厳しい。,,
,,□,百貨店（業務担当）,お客様の様子,・今冬は寒暖があるものの、防寒用品などの動きは良い。役に立つとわかれば値段にかかわらず購入している。ギフトや返礼品もあるのか、客単価が上がっており動きが良い。,,
,,□,百貨店（マネージャー）,販売量の動き,・気温の低下と共にコートやスカーフ、マフラーなど防寒衣料・雑貨が好調で、売上をけん引した。また、クリスマス期間も日並びや天候にも恵まれ、前年を上回る売上となった。株高効果もあるのか、プレタや宝飾品の売上もここ数か月前年を上回ってきている。しかしながら、紳士服などは依然動きが良くなく、景気全体が良くなっていると実感するまでには至らない。,,
,,□,スーパー（店長）,それ以外,・売上は前年度並みで推移している。野菜高騰の影響もあり売上は上がっているが、全体的に購入点数、客数は減少している。,,
,,□,スーパー（経理担当）,販売量の動き,・12月前半は天候も悪く伸び悩んだが、年末は天候にも恵まれ、販売量は大きく伸びている。年末商材については売上も大きい。ただし、競合店が出ている店舗は苦戦している。,,
,,□,スーパー（統括者）,単価の動き,・12月に入っても客単価が上がらない。野菜の高騰により、他の商品も少し高いものは購入しない客が増えている。,,
,,□,コンビニ（エリア担当）,単価の動き,・寒暖の差が激しく季節商材が鈍化した。客数も購入点数も減少し、売上全体では前年を下回っている。厳しい状況が今でも続いている。,,
,,□,コンビニ（エリア担当・店長）,販売量の動き,・１～２か月前と比べると客数は若干伸びているが、プラス１品の購入が増えない。レジ周りに値下げした商品を置いていても、手には取っても購入には至らない。財布のひもをしっかり締めている客が多い。,,
,,□,衣料品専門店（店長）,来客数の動き,・12月に入り商店街イベントをしたにもかかわらず、来客数が少ない。,,
,,□,衣料品専門店（取締役）,お客様の様子,・今月はクリスマスやセール待ちなど単価が低いプレゼントはよく出たが、高額品は来月のセールに備えているようで動きが悪かった。,,
,,□,家電量販店（総務担当）,来客数の動き,・暖冬による季節商材の不調が、来客数にも影響している。,,
,,□,家電量販店（広報・IR担当）,販売量の動き,・大型家電が全体的に不調である。季節商材は健闘しているが、客数減もあり全体的に苦戦している。,,
,,□,住関連専門店（経営者）,販売量の動き,・販売促進は順調である。年末セールは当初順調であったが後半になり動きが悪くなった。総合的に前年並みであった。,,
,,□,その他専門店［ガソリンスタンド］（統括）,販売量の動き,・燃料油の小売価格は上昇傾向である。寒さも増しており、灯油の販売も順調である。車関連商品である高額洗車も前年並みである。燃料油販売量としては全体的に前年並みである。年末の駆け込み需要に期待したい。,,
,,□,その他小売の動向を把握できる者［ショッピングセンター］（統括者）,販売量の動き,・アパレルは苦戦しており、インバウンド減少のトレンドは変わっていない。,,
,,□,その他小売［ショッピングセンター］（広報担当）,販売量の動き,・気温が下がり切らない。防寒衣料や暖房関連が不振である。野菜高騰も落ち着いてきたが、果物、特にいちごが在庫薄状態である。,,
,,□,高級レストラン（専務）,単価の動き,・客数は変わらないが単価が安くなってきて売上は従来よりも落ちてきている。今月までは熊本地震等の災害の影響により、なかなか上向かない。,,
,,□,都市型ホテル（副支配人）,販売量の動き,・前年に比べコンサートやＭＩＣＥ関係の催しがより多くなり、なおかつインバウンドの客単価が上がっている。,,
,,□,旅行代理店（従業員）,お客様の様子,・第２期の九州ふっこう割も今月末で終了し、関西や東京方面の動きを期待しているが、思ったほど動きが良くない。特に、大量集客が期待できる学生の動きが鈍い。,,
,,□,タクシー運転手,来客数の動き,・日中の観光利用客が若干減ったが、夜の忘年会の客は動きが良く、タクシーが良く稼働した。,,
,,□,タクシー運転手,お客様の様子,・12月は夜のタクシー利用が多い一方で、昼間の利用が少なかった。,,
,,□,通信会社（企画担当）,お客様の様子,・今年度予算にあたる事業の相談については、まだ続いており予算消化事業はまだ完了していない。,,
,,□,通信会社（営業担当）,それ以外,・年末ということもあり、周囲それぞれで景気の上下幅が大きくなっている。,,
,,□,観光名所（従業員）,来客数の動き,・個人客はもちろんのことツアー客も多く来町している。,,
,,□,ゴルフ場（従業員）,単価の動き,・地域の客が減った分、一般客が増えているため、入場者数はほぼ横ばいだが、プレー代以外にお金を落とさないので売上が上がらない。ボーナス後も客単価が上がらない状態で苦慮した。,,
,,□,美容室（経営者）,販売量の動き,・年末は景気が回復すると思ったが、美容業界は横ばいの状態が続いている。数値でみる限り景気は回復していないような気がする。新たな景気回復策が欲しい。,,
,,□,その他サービスの動向を把握できる者［介護サービス］（管理担当）,来客数の動き,・季節要因である期末の利用増が予定どおり見込みめており、客数、売上高とも高い実績が期待できる。,,
,,□,設計事務所（所長）,競争相手の様子,・自社も同様だが、同業他社をみても、新築物は減り、改修やリフォームの物件が増えている。,,
,,□,設計事務所（代表）,お客様の様子,・消費志向が少ない。,,
,,□,住宅販売会社（従業員）,お客様の様子,・住宅の販売をやっているが、来客数が少ない。また、買い控えの傾向がみられ、契約に至らない。マンションは供給過剰で同一価格帯のライバルが多く、苦戦している。,,
,,□,住宅販売会社（従業員）,販売量の動き,・補正予算によるネット・ゼロ・エネルギー・ハウス支援事業公募で受注も維持している。,,
,,▲,商店街（代表者）,来客数の動き,・12月に入っても、来客数の減少が続いている。原因は中心商店街から車で５分ほどの大型店の増床セールの影響である。,,
,,▲,商店街（代表者）,来客数の動き,・もはや12月は特別な月ではなくなってきている。欲しいときに欲しい物が手に入る状態に慣れ切っており季節感が感じられない。,,
,,▲,商店街（代表者）,販売量の動き,・高額衣料を購入する客がなかなかいない。,,
,,▲,一般小売店［茶］（販売・事務）,来客数の動き,・お歳暮時期に入り普通ならば売上は増加するところだが、来店客数も減少し単価も低いため、増収には至らなかった。相変わらず低調な状態は続いている。,,
,,▲,百貨店（総務担当）,販売量の動き,・暖冬傾向が続き、主力のアパレルテナントの冬物防寒衣料、重衣料の動きが鈍く全体的に厳しい。例年の年末に比べても客単価の下落、客数減などで買い気が見られない。,,
,,▲,スーパー（店長）,来客数の動き,・今月は食品や身の回り品の客数減が止まらず、非常に厳しい状況である。,,
,,▲,スーパー（店長）,競争相手の様子,・熊本地震の影響で半年間閉店していた競合店のショッピングモールのスーパーマーケットが12月１日から新規開店した。そのため客数が少し減少した。,,
,,▲,スーパー（店長）,販売量の動き,・野菜と果物の動きが落ち込んだ。量は売れているが、単価が落ちている。鮮魚、肉、家庭用品、衣料品についても、年末の動きが良くなかった。,,
,,▲,コンビニ（店長）,販売量の動き,・客数、客単価とも伸び悩んでいる。,,
,,▲,衣料品専門店（店長）,お客様の様子,・客の動きは今一つ鈍い。年代の違いからか、高齢者の動きが鈍い。,,
,,▲,家電量販店（店員）,販売量の動き,・ボーナス月だが、冬らしくなくあまり寒くなかったため、来客数が前年比で落ちている。今月は悪い。,,
,,▲,高級レストラン（経営者）,来客数の動き,・12月は飲食業にとって繁盛期であるが、今年も例年どおり多忙である。例年の12月と比べると週末だけに集中して平日は稼働率が悪いという週が多く、良いとも悪いとも言えない。,,
,,▲,タクシー運転手,来客数の動き,・大手企業の派遣切りで、忘年会の盛り上がりもなかった。客も非常に少なくかなり悪い状況であった。,,
,,▲,競輪場（職員）,競争相手の様子,・販売量が伸びる年末を迎えても、他の競輪場の売上に改善の動きがない。,,
,,▲,音楽教室（管理担当）,来客数の動き,・受験期に向かい、辞める生徒が多くなってきた。,,
,,×,商店街（代表者）,販売量の動き,・例年の年末商戦に比べ商店街や当店への来客数や売上が減っている。高額商品の売上が非常に悪く、大変厳しい。,,
,,×,コンビニ（経営者）,販売量の動き,・ここのところ前年を上回る状況が続いていたが、突然前年を大きく下回った。,,
"企業
動向
関連

(九州)",,◎,－,－,－,,
,,○,農林水産業（従業者）,受注量や販売量の動き,・前年度と比べ、青果の流通価格が高値安定傾向にあり、出荷量もそれなりに出ているため、農業者の実入りが多くなっている。,,
,,○,繊維工業（営業担当）,取引先の様子,・国内工場が少ないので、依頼が多くなっている。良いことだが、工場も生産許容範囲が落ちている。そこには技術の継承の難しさがある。,,
,,○,金属製品製造業（事業統括）,受注量や販売量の動き,・例年この時期は受注が減少していくが、本年は受注の山を超えたにもかかわらず、いまだ減少に転じない。,,
,,○,一般機械器具製造業（経営者）,受注量や販売量の動き,・受注量が上がってきている。客の悪い要素が改善されてきた。このまま上昇に向かうと良い。,,
,,○,電気機械器具製造業（取締役）,受注量や販売量の動き,・車載関連の業務について取引が広がる可能性がある。,,
,,○,輸送業（総務担当）,受注量や販売量の動き,・年末年始にかけて例年物量は増える。当社も例外なく物量増で人員不足気味だが、同業他社も同様である。時給を上げてでも人を確保したいため、多くの求人チラシを目にする。やや景気回復感が見て取れる。,,
,,○,金融業（従業員）,取引先の様子,・小売業者が年末商戦の真っ最中ということもあり、３か月前と比べると売上は増加しているので、景気はやや良くなっている。,,
,,○,金融業（従業員）,取引先の様子,・天候不順等により衣料品を中心に百貨店の売上は伸び悩んでいるが、自動車の売上が増加しており、住宅建設も持ち直してきている。また、公共投資がやや増加している。,,
,,○,金融業（営業担当）,取引先の様子,・米国の次期大統領が決まって以降、株高となり、中小企業の経営者のマインドも短期的には前向きである。,,
,,□,農林水産業（経営者）,受注量や販売量の動き,・鳥業界にとって12月は１年の中でも最重要期であるため、今月はかなり期待できる。暖かい日もあったが全体的には寒い日が続き、鍋需要も順調に伸びている。居酒屋関連も忘年会特需があり好調である。加工メーカーの動きも順調である。前年並みの売上は維持できそうだが、懸念していた鳥インフルエンザが北日本で発生し、次いで宮崎県・熊本県で発生しており、年末の生産や販売に影響が出ないか心配である。,,
,,□,農林水産業（営業）,受注量や販売量の動き,・特需期に入り、例年どおりの動きとなっているが、特に良いというわけではない。,,
,,□,家具製造業（従業員）,取引先の様子,・例年の売上は前年並みである。家具業界では新規、改装共にホテル物件の需要が旺盛である。それ以外の小売も含めた家具の動きは前年比で減少しており、これをホテル向け需要が補っている。,,
,,□,窯業・土石製品製造業（経営者）,受注量や販売量の動き,・現在の受注は、量販店や百貨店が段々少なくなっているが、企画商品、輸出商品はまあまあ順調にいっている。,,
,,□,一般機械器具製造業（経営者）,受注量や販売量の動き,・設備設計製作、機械部品加工共に受注が厳しい。,,
,,□,輸送用機械器具製造業（営業担当）,受注量や販売量の動き,・稼働日数により月産数量の変化はあるものの日産数量はほぼ横ばいである。,,
,,□,その他製造業（産業廃物処理業）,取引先の様子,・客の生産状況に変化がなく、いまだに低迷したまま平行線をたどっている。,,
,,□,建設業（経営者）,受注量や販売量の動き,・受注状況と客の動きに変化はない。,,
,,□,輸送業（従業員）,受注量や販売量の動き,・12月は決算時期ということもあり、荷動きは多少良くなった。12月20日以降はバタバタと荷動きがあった。しかし、前年、一昨年と比べると良くない。,,
,,□,通信業（経理担当）,受注量や販売量の動き,・マイナンバー制度に対応したＩＴ関連の受注量が減少傾向にある。,,
,,□,金融業（調査担当）,取引先の様子,・円安から輸出企業が安心感を得ている。,,
,,□,経営コンサルタント（社員）,受注価格や販売価格の動き,・小型店から大型店へ客が流れている。低価格を求める客が増えている。,,
,,□,経営コンサルタント（代表取締役）,取引先の様子,・取引先に業況について聞くと、大きな変化があると回答する会社はほとんどない。,,
,,□,その他サービス業［物品リース］（支社長）,取引先の様子,・年度末や次年度の設備投資計画の情報が例年より少ない。３か月前とあまり変わらない。車両リースの伸び幅は小さいものの、着実に増加している。契約即、不良債権予備軍のような契約が数件発生し、新規開拓については業種に限らず会社ごとの与信管理が重要である。,,
,,▲,建設業（社員）,競争相手の様子,・同業者は、それほど忙しくない。９月までの上半期の発注は少なく、まだ手の空いている業者が多い。第３四半期に発注が激減し、まだ受注できていない同業者もいる。下請で何とかつないでいる。,,
,,▲,新聞社［広告］（担当者）,受注価格や販売価格の動き,・主力の通販や旅行商品の広告が大きく前年を割り込み、その他の業種も軒並み減少となった。,,
,,▲,その他サービス業［設計事務所］（代表取締役）,競争相手の様子,・市町村が発注する業務は、発注数が少ないことで、指名競争入札において、価格競争が激しい。年々調査等の委託業務が少ないことで、ダンピングの傾向に拍車がかかっている。原価に近い価格で入札されている。,,
,,×,－,－,－,,
"雇用
関連

(九州)",,◎,職業安定所（職員）,求人数の動き,・新規求人数は、４か月ぶりに同月比で減となった。これは管内大手小売量販店の大幅な求人減少が最大要因である。主要産業では、建設業が1.5％増、医療、福祉が20.2％増、サービス業は増減なし、製造業0.4％減、運輸業、郵便業2.1％減、卸売・小売業58.6％減で、卸売・小売業の12月求人は既に持ち直している。,,
,,○,人材派遣会社（社員）,求人数の動き,・来年度の動きに向けての前倒しの依頼数が比較的多い。,,
,,○,人材派遣会社（社員）,周辺企業の様子,・従業員増員の求人が少しずつ増えている。人手が足りないので、派遣会社に頼んだというケースは引き続き多い。お歳暮時期の仕事も、例年より時間外勤務の多い事業所があった。,,
,,○,人材派遣会社（社員）,求人数の動き,・求人単価が上がってきている。人材派遣業を行っているが、例年になく単価交渉にクライアントの理解があり、若干ではあるが値上げが実現している。,,
,,○,人材派遣会社（社員）,雇用形態の様子,・一時的な雇用よりも、紹介予定派遣についての問い合わせや求人が増加している。人材が流動しており、求人数も労働者の新規登録数も増加しているが、求人内容の変化が大きく、紹介予定派遣の求人数の増加が最も目立つ。,,
,,○,新聞社［求人広告］（担当者）,それ以外,・中心市街地の人出が以前に比べて多くなっている。飲食店の予約も取れにくい状況である。,,
,,○,民間職業紹介機関（社員）,求人数の動き,・求人依頼が増加してきた。,,
,,○,民間職業紹介機関（支店長）,求人数の動き,・12月の求人数は前年同月比増である。また10月以降、３か月間連続で前月の求人数を上回っている。,,
,,□,人材派遣会社（社員）,求人数の動き,・派遣求人数などがこの時期減少するのは例年のことであり、変化はない。,,
,,□,人材派遣会社（社員）,求人数の動き,・売手市場の影響もあり、引き続き求人の引き合いがある。,,
