,,▲,住宅販売会社（営業担当）,お客様の様子,・季節的に活発に動く時期であるが、客の動きが鈍い。,,
,,×,商店街（代表者）,単価の動き,・10月の暖かさで秋冬物の動きが悪く、デフレ傾向が続いている。客は必要な時に必要な商品をより安く買う傾向があり、売上が落ち込んでいる。,,
,,×,一般小売店［眼鏡］（経営者）,来客数の動き,・鳥取県中部地震の影響で高額品の売上が落ち込んでいる。,,
,,×,その他専門店［海産物］（経営者）,来客数の動き,・10月になり今までより多少客は増えているが、例年より少ない。,,
"企業
動向
関連

(中国)",,◎,輸送用機械器具製造業（経営者）,受注量や販売量の動き,・受注量は順調に推移している。,,
,,○,農林水産業（従業者）,それ以外,"・９月と６月を比較すると、水揚げ数量は692tの減少、水揚げ金額は１億1,300万円の増加である。減少原因は大中型まき網漁と中型まき網漁の減少で、増加原因は沖合底引き網漁、大中型まき網漁、イカ釣り漁の増加である。",,
,,○,木材木製品製造業（経理担当）,受注価格や販売価格の動き,・日銀のゼロ金利政策が浸透して住宅ローンの金利が下がったため、住宅着工戸数も前年同期に比べ増えており、住宅業界としてやや良くなっている。,,
,,○,鉄鋼業（総務担当）,受注量や販売量の動き,・販売単価は上がらないものの、出荷重量は増加しつつある。,,
,,○,非鉄金属製造業（業務担当）,受注価格や販売価格の動き,・金属相場が高値で推移し、ＩＴ系原料の需要も高い状況で推移している。,,
,,○,輸送業（支店長）,受注量や販売量の動き,・地元プロ野球チームのリーグ優勝のおかげで特需が発生している。そのチームからの発送に加え、スーパーや百貨店、メーカーからのチーム関連商品の発送需要がネット販売を中心に増えている。またそれに加えて電子商取引関係の荷物が堅調に伸びている。,,
,,○,金融業（融資企画担当）,取引先の様子,・地元の自動車部品メーカーでは完成車メーカーからの受注が緩やかながら増加傾向となっている。国内販売はそれほどでもないが、中国など海外販売が底堅いため、操業は残業対応をしている。,,
,,□,食料品製造業（総務担当）,受注量や販売量の動き,・売上が伸び悩んでおり、商品の収益率も良くないため、製造や製品の見直し検討に入っている。,,
,,□,化学工業（総務担当）,受注価格や販売価格の動き,・セメントなどの素材製品の売上が伸びない。前年同月期に比べて素材製品は売上が減っており、回復する見込みもない。,,
,,□,窯業・土石製品製造業（総務経理担当）,受注量や販売量の動き,・大型受注案件の最終段階で納期確保の追い込みとなっている。このため時間外労働も多くなっているが、鉄鋼向け製品の受注は低水準の状態が続いている。,,
,,□,鉄鋼業（総務担当）,取引先の様子,・東京オリンピックに向けた建築案件の動き出しに期待するが、まだ環境の好転が見込まれず、相変わらず荷動きは低調である。エンドユーザーへの再販価格の転嫁も進んでいない。,,
,,□,金属製品製造業（総務担当）,取引先の様子,・残業規制がかかっている得意先が下半期の受注計画を下方修正している。,,
,,□,電気機械器具製造業（総務担当）,それ以外,・為替が円高に向かう傾向にあるため、設備投資に踏み切れない状況である。また国内需要は低調に推移しながらも、一段と価格競争に拍車がかかっている。,,
,,□,輸送用機械器具製造業（経営企画担当）,受注量や販売量の動き,・主要客からの受注量はほぼ内示どおりを維持している。,,
,,□,その他製造業［スポーツ用品］（総務担当）,受注量や販売量の動き,・当社は主に国内向け商品を製造しているが、国内景気があまり良くなく、商品の売行きが悪く、受注量も現状維持か減少傾向である。,,
,,□,建設業（総務担当）,取引先の様子,・原油価格がやや持ち直して米国の利上げがありそうなことから、景気はやや良くなりそうであるが、まだ特に動きがない。,,
,,□,建設業（総務担当）,受注量や販売量の動き,・手持ち工事で目一杯の状態が継続しており、受注を調整している状況である。,,
,,□,輸送業（経理担当）,受注量や販売量の動き,・ここ数か月、倉庫関連貨物の荷動きが鈍い状態が続いており、国際関連貨物の荷動きも同様である。,,
,,□,通信業（営業企画担当）,取引先の様子,・製造系や流通系の客をベースに情報セキュリティ商材への関心が高く、提案機会が増加している。,,
,,□,通信業（営業担当）,受注量や販売量の動き,・通信機器等の売上はほぼ例年どおりで推移している一方で、通信機器設備への投資は相変わらず伸びてこない。,,
,,□,金融業（貸付担当）,取引先の様子,・取引先の話では、個人消費の落ち込みで売上は思いのほか伸びない。８月の試算表ベースで売上高は前年並みを維持している状況であり、身のまわりの景気は変わっていない。,,
,,□,不動産業（総務担当）,それ以外,・来店数や成約件数から景気はあまり変わっていない。,,
,,□,広告代理店（営業担当）,受注量や販売量の動き,・当初は受注量が上向きになる見込みであったが、客の事業種別に増減があったため、変動が見られない状況で推移している。,,
,,□,会計事務所（職員）,取引先の様子,・小売業では景気がやや上向き傾向になっているが、建設業とサービス業では人手不足の影響が大きく、受注を確保しても対応し切れなくなる事態を懸念し、なかなか前向きな受注獲得に動けていない。,,
,,▲,輸送用機械器具製造業（財務担当）,取引先の様子,・国内造船各社は1.5～２年程度の仕事量は確保しているものの、新規商談は皆無で景況感は悪化を続けている。,,
,,×,食料品製造業（総務担当）,受注量や販売量の動き,・販売数量の減少が止まらない。,,
,,×,化学工業（経営者）,取引先の様子,・メーカー各社の自動車向け販売不振等により、主力の高機能樹脂向け製品で増産計画見合わせの動きがあり、現時点で増産時期も未定となっている。,,
"雇用
関連

(中国)",,◎,－,－,－,,
,,○,人材派遣会社（経営企画担当）,求職者数の動き,・登録者数のエントリー状況は比較的好調に推移しており、求人数も悪くない。売手市場なので求人の魅力をしっかり把握して就業機会を創出できるよう、人材会社として引き続き意識を高める必要がある。,,
,,○,職業安定所（雇用開発担当）,周辺企業の様子,・企業から注文が入るようになり、新規学卒の入社を待つのでは注文の処理が間に合わないので、既卒の若い人を採用したいとの相談を受けるようになっている。,,
,,○,職業安定所（産業雇用情報担当）,求人数の動き,・人手不足が幅広い業種に広がっており、月間有効求人倍率も前月を上回る1.76倍となっている。また正社員の有効求人倍率も1.04倍となっている。,,
,,□,人材派遣会社（支店長）,求職者数の動き,・地方の人材不足は深刻で、給与を引上げても応募が少ない状況が今夏以降から続いている。地方の魅力が直に求職者に伝わる仕組みを考えなければならない。,,
,,□,人材派遣会社（支社長）,求人数の動き,・職種や業種を問わず、求人数は高いままで推移している。,,
,,□,求人情報誌製作会社（広告担当）,求職者数の動き,・新卒の大学生は９割近くが内定を獲得している。企業側は新卒採用が充足しない場合、既卒者など採用者の枠を拡大している傾向がある。売手市場でも公務員志望者や就職活動を継続している既卒者が数万人はいる。企業選択の方法も新卒時と異なり、既卒者を受け付けてくれる企業を探し、業種も幅広く受ける傾向に変化している。,,
,,□,職業安定所（所長）,求人数の動き,・新規求人は大幅増員のあった土産菓子製造会社の影響で製造業が対前年度比２割増となったものの、サービス業など減少した業種も多く、求人全体では横ばいとなっている。,,
,,□,職業安定所（産業雇用情報担当）,求人数の動き,・新規求人数は３か月前と比べて8.5％増加している。介護関係、建設業関係での人手不足は相変わらずであるが、コンビニやスーパーでも人手不足との相談がある。,,
,,□,民間職業紹介機関（職員）,求職者数の動き,・前年に比べ内定辞退者数が倍増しており、売手市場であるという現状は変わらない。,,
,,□,学校［大学］（就職担当）,周辺企業の様子,・求人に関して企業側に大きな変化はない。,,
,,□,学校［短期大学］（学生支援担当）,求人数の動き,・景気の悪化が継続する状況から回復傾向にある。,,
,,▲,新聞社［求人広告］（担当者）,求人数の動き,・個人消費の低迷が続き、大手スーパーの撤退など、景気回復となる契機がいまだ見出せない。駅前の再開発プロジェクトが発表されたが、現段階でその波及効果はない。,,
,,▲,新聞社［求人広告］（担当者）,雇用形態の様子,・最低賃金の引上げで中小企業、特にパートを含む従業員10人前後の零細事業所がコスト増に泣いている。当地方の菓子製造業者は製品価格に転嫁することも検討しているが、値上げをした際の売上減少などの影響が怖くて踏み切れないでいる。通らざるを得ない通過点であることは分かっているが、厳しい状況下にある。,,
,,×,－,－,－,,
,,,,,,,
　９．四国（地域別調査機関：四国経済連合会）,,,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）,,
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明,,
"家計
動向
関連

(四国)",,◎,－,－,－,,
,,○,コンビニ（店長）,お客様の様子,・オーバーストアの影響により客数は減少しているが、客単価の上昇で売上は前年をクリアしている。客の購買意欲が感じられる。以前は欲しい物を買わないで節約していたが、今は節約していても欲しいものは買うという意識へと変化している。,,
,,○,乗用車販売店（従業員）,販売量の動き,・10月の新車受注は、前年比110％程度で推移している。,,
,,○,乗用車販売店（営業担当）,販売量の動き,・９月発売の新型車効果で３か月前より良くはなっているが、来店数が不安定になっており10月の受注数は微増にとどまり、長続きする見込みは薄い。,,
,,○,観光型旅館（経営者）,来客数の動き,・円安で株価が戻ってきていることは、景気に対して多少イメージは良い。道後のアートイベント効果もあって、９月と10月の売上は伸びている。,,
,,○,タクシー運転手,来客数の動き,・60年に一度の丙申でうるう年の今年は、ご利益があると言われている「逆打ち」のお遍路さんが多い。お遍路の仕事をメインにしているが、現在は多忙で、来月も予約で埋まっている。,,
,,○,通信会社（営業担当）,販売量の動き,・総務省指導の影響はあるものの、買換え需要は堅調に推移している。,,
,,○,通信会社（営業部長）,販売量の動き,・販売量は前々月・前月比10％増となった。,,
,,○,通信会社（企画）,お客様の様子,・集合住宅の一括契約が少し伸びてきている。,,
,,□,商店街（代表者）,来客数の動き,・10月も暑い日が続き、秋物が全く売れない。週末は雨の日が多く、観光客はたくさん入ってきているようだが、地元客の買いが細いように思う。,,
,,□,商店街（代表者）,それ以外,・着工を待つだけとなっていた再開発事業が白紙撤回され、反対派の新市長が提出した代替案は全協議委員から拒否されている。街づくりの基本思考が欠落した市の対応に混乱している。,,
,,□,商店街（事務局長）,販売量の動き,・物販、飲食は軒並み低迷が続いている。体験型やコト消費に伸びしろはあるが、中小の小売店単独での取り組みやアイデアには限界がある。地域や商店街が一体となり、サービスやイベントなど継続的に取組む必要がある。まずは商店街に足を運んでもらう努力が求められている。,,
,,□,一般小売店［酒］（販売担当）,販売量の動き,・外食で飲酒を控える傾向にあるのか、飲食店への売上が伸びない。家庭用は激安店で購入するようで、さっぱり売れない。,,
,,□,百貨店（営業担当）,販売量の動き,・周年事業で数字を上げているが、客の動きは変わらない。,,
,,□,百貨店（販売促進担当）,販売量の動き,・化粧品や食品は健闘しているが、高額品の動きが鈍化している。衣料品は、猛暑だった９月より回復傾向にあるが不十分。,,
,,□,スーパー（企画担当）,お客様の様子,・来店客数はほぼ前年並みだが、天候不順による野菜の高騰などで単価が上昇し、買い控えが発生している。,,
,,□,スーパー（財務担当）,販売量の動き,・客数は微減が続いているが、値下げした商品の買上点数は順調に増加している。,,
,,□,コンビニ（商品担当）,来客数の動き,・毎年10月に実施しているイベントの集客効果が無かったこと、そこで聞こえてくる様々な会話から、良くなっているとは感じられなかった。,,
,,□,コンビニ（総務）,来客数の動き,・客数が前年を上回っているものの、気温や天候によるものが大きい。景気には直接関係ない。,,
,,□,家電量販店（店員）,単価の動き,・低価格商品ばかりが売れて販売数が伸びていても、全体の売上は変わらない。,,
,,□,乗用車販売店（従業員）,販売量の動き,・自動車販売量が増える傾向は見られない。新型車効果や販売施策でどうにか売上をキープしているのが現状。,,
,,□,その他小売［ショッピングセンター］（副支配人）,来客数の動き,・天候の影響で一時鈍っていた客足が元に戻っているが、景気が良くなっているとは言えない。,,
,,□,都市型ホテル（経営者）,来客数の動き,・宿泊は堅調に推移している。料理部門では来客数が若干増えているものの単価は下落傾向にあり、全体ではあまり変わらない。,,
,,□,旅行代理店（営業部長）,来客数の動き,・台風など天候が非常に不安定で、客足は減少傾向にある。,,
,,□,通信会社（社員）,販売量の動き,・総務省の指導等により販売方法の見直しが行われ、前年に比べると販売量は低調に推移している。,,
,,□,通信会社（支店長）,お客様の様子,・現時点で動きは感じられないが、年末商戦に向けて動向を注視している。,,
,,□,ゴルフ場（従業員）,来客数の動き,・来客数は増えているものの、前年と比べて中盤と後半の伸びが小さく、全体では若干悪くなってきている。,,
,,□,美容室（経営者）,来客数の動き,・忙しい日もあれば暇な日もある。,,
,,□,住宅販売会社（従業員）,販売量の動き,・来場者数は少ないままだが、受注数は増えてきている。,,
,,▲,商店街（代表者）,来客数の動き,・来客数が前年を下回っており、３か月前と比較しても前年比の減少率が大きくなっている。顧客の動きも鈍く感じられ、客単価も多少マイナスになっている。,,
,,▲,一般小売店［生花］（経営者）,それ以外,・仕入れ価格の高騰、市場の入荷量減少、客単価の下落で動きが悪かった。周辺の居酒屋など５～６軒が相次いで閉店し、人通りも減少した。,,
,,▲,一般小売店［書籍］（営業担当）,販売量の動き,・店頭、外商ともに売上は前年を割り込んでいるが、外商の大口売上は前年並みにとどまっている。,,
,,▲,衣料品専門店（経営者）,販売量の動き,・10月上旬はそこそこ良かったが、気温が高めで雨も多かったため、中旬以降は平日はかなり厳しく、週末土日の数字ではばん回できなかった。,,
,,▲,衣料品専門店（総務担当）,販売量の動き,・前年はプレミアム付商品券が売上に貢献したが、今年の売上は大きく下落している。天候不順も影響し、非常に厳しい推移をしている。,,
,,▲,タクシー運転手,お客様の様子,・例年、夏の行楽地及び帰省での出金が多くなった分のしわ寄せが10月に来るため、タクシー業界はあまり良くない。,,
,,▲,競艇場（職員）,販売量の動き,・10月の売上は前月比５％減、３か月前比10％減、前年比34％減となった。売上が伸びなかったのは、本場開催日数が直近月や前年同月と比べて一週間以上少なかったことによる。また、台風の影響も大きい。,,
,,×,スーパー（店長）,販売量の動き,・販売促進策を講じ、低価格商品を多数投入しても買上点数の増加がみられない。景気がそこまで冷え込んでいる。,,
,,×,コンビニ（店長）,来客数の動き,・来客数の減少に歯止めが掛からない状況が続いている。競合店の出店の影響もあるが、それだけでもない消費の弱さを感じる。,,
,,×,衣料品専門店（経営者）,来客数の動き,・来客数、販売量など今まで商売をしてきたなかでかなり景気は悪い状態にある。とにかく来客数が極端に少ない。Ｗｅｂ通販に力を入れている店舗だけが売上を維持できている。地方の街中の景気回復には今までと違った対策が必要かもしれない。,,
"企業
動向
関連

(四国)",,◎,パルプ・紙・紙加工品製造業（経営者）,受注量や販売量の動き,・売上が前年より15％以上伸びており、利益は前年比５％増になると予測している。,,
,,○,建設業（経営者）,受注量や販売量の動き,・遅れていた自治体からの発注が出てきたことに加えて、国の仕事も前倒し発注されたことで、手持ち仕事量が増えている。,,
,,□,繊維工業（経営者）,受注量や販売量の動き,・都市部の百貨店など、特に関東地区はインバウンド消費に陰りがあるようだが、関西地区、他地方でも元気のある中堅都市の百貨店は相変わらず好調である。全体的には前年比で少し良い程度である。,,
,,□,木材木製品製造業,それ以外,・木造住宅プレカット工場の10月度受注状況は全国的に高水準になっているそうだが、ハウスメーカー、ビルダーの着工計画から推測すると、需要が底上げされているとは判断し難い。,,
,,□,鉄鋼業（総務部長）,受注量や販売量の動き,・前月同様に、産業用機械向けの受注が不調。,,
,,□,建設会社（経理担当）,受注量や販売量の動き,・販売量は増加したが、受注量は減少している。,,
,,□,建設業（経営者）,受注量や販売量の動き,・予想通りに受注できていない。,,
,,□,輸送業（経営者）,取引先の様子,・大きく変わらないと感じる。,,
,,□,輸送業（営業）,競争相手の様子,・運転手の給与引下げに伴う離職・転職により運転手不足に拍車がかかり、同業社間で引き抜き合戦に発展することも珍しくない。同業社間での転職で取扱貨物が異なる場合は､ミスマッチングとなって転職が成立しない事も多い。運転手不足は慢性化している。,,
,,□,輸送業（支店長）,受注量や販売量の動き,・物量の増減がさほど感じられない。,,
,,□,金融業（副支店長）,取引先の様子,・貸出金利は低下局面にあるが取引先顧客の新たな資金需要動向に大きな変化は見られず、積極的な設備投資案件も少なく、やや景気の停滞感が感じられた。,,
,,▲,農林水産業（職員）,取引先の様子,・青果物が不作で仕入れに苦労している。仕入れ値が実需への納め価格に十分転嫁できず、利益率が悪化している。,,
,,▲,一般機械器具製造業（経理担当）,受注量や販売量の動き,・国内需要は、復旧復興・防災減災・インフラ老朽化対策・民間建設投資等によりおおむね堅調に推移している。海外需要は地域ごとにばらつきはあるが、原油価格の影響や新興国経済の減速を受け、全体では減少している。,,
,,▲,電気機械器具製造業（経営者）,受注量や販売量の動き,・太陽光発電事業を柱にしているが、案件が少なくなり、動きが非常に悪くなった。尻すぼみの状況になっている。,,
,,▲,電気機械器具製造業（経理）,受注量や販売量の動き,・季節要因と得意先の在庫調整等要因を補正すれば、景況感に大きな変動はみられない。一部のドル建て販売において為替の悪影響が生じているものの、ドル建ての仕入との相殺を考慮すると、影響は限定的である。,,
,,▲,公認会計士,取引先の様子,・決算・試算表等をみると、売上が前年比マイナスになっている企業が増えている。なかでも小売業、タクシー等の運送業が特にマイナスになっており、景気はだんだん悪くなっているのではと心配している。,,
,,×,－,－,－,,
"雇用
関連

(四国)",,◎,－,－,－,,
,,○,人材派遣会社（営業）,採用者数の動き,・慢性的な人材不足が続く中、各企業では常用雇用採用の枠を拡大して、中長期経営における人材育成、採用計画を実施している。若年層の常用雇用が増えると経済が活性化するが、経費の効率化を問われる。,,
,,○,職業安定所（職員）,それ以外,・９月の有効求人倍率が1.34倍で、５月以降上昇が続いている。,,
,,□,人材派遣会社（営業担当）,求職者数の動き,・大型店出店など求人が増加しており、求職者の減少で時給がアップしているが、求職者のミスマッチも増え、就労に繋がらないケースもある。景気は現状維持状態が続いている。,,
,,□,人材派遣会社（営業担当）,雇用形態の様子,・紹介予定派遣の依頼件数が増えるなどの動きはない。,,
,,□,求人情報誌（営業）,採用者数の動き,・県内企業の採用難が続いている。特に中途採用では、採用が難しい職種・業種が多く、横ばいの状態。,,
,,□,職業安定所（職員）,採用者数の動き,・正社員の採用数には変動が無い。,,
,,□,民間職業紹介機関（所長）,周辺企業の様子,・多くの経営者が閉塞感を感じており、打開策を見出せないでいる。,,
,,□,学校［大学］（就職担当）,周辺企業の様子,・現時点の求人は順調であるが、景気の動向とは関係なく、単に人手不足の影響だと考えられる。,,
,,▲,新聞社［求人広告］（担当者）,それ以外,・新聞広告などの受注が、例年より減少傾向にある。,,
,,×,－,－,－,,
,,,,,,,
　10．九州（地域別調査機関：公益財団法人九州経済調査協会）,,,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）,,
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明,,
"家計
動向
関連

(九州)",,◎,百貨店（営業担当）,販売量の動き,・気温の低下と共に衣料品の販売が上向いてきた。,,
,,○,商店街（代表者）,販売量の動き,・10月に入り気候も安定してきたせいか、来客数、販売量共に若干増えた。,,
,,○,商店街（代表者）,それ以外,・印刷物作成の受注件数が増加した。,,
,,○,一般小売店［茶］（販売・事務）,来客数の動き,・過ごしやすい季節になり少しずつ来客数も増えてきている。売上も伸びてはいるが季節的な要因であり、景気が回復しているわけではない。新規の客も増えている。,,
,,○,スーパー（経営者）,お客様の様子,・給付金や支援金が回り始め、購買意欲が出てきた。,,
,,○,スーパー（経理担当）,販売量の動き,・８～９月の下落からは多少改善している。ただし日照不足や天災による野菜や牛肉等の高騰により、客の購入点数が減少している。,,
,,○,コンビニ（経営者）,それ以外,・上向いていると判断したが、景気が良くなっているというより当社の努力が実を結んだ結果、わずかに前年を上回ったということである。,,
,,○,乗用車販売店（総務担当）,販売量の動き,・新型車効果があり計画どおりの売上、収益を確保できている。,,
,,○,その他専門店［コーヒー豆］（経営者）,販売量の動き,・気候も寒くなりつつある。冬場の熱いコーヒー飲料の消費が多くなり販売量も増加している。,,
,,○,その他小売の動向を把握できる者［ショッピングセンター］（支配人）,お客様の様子,・全館の来店客数、売上の伸長もそうであるが、今月はショッピング以外のイベント販売やシネマ動向の伸びが顕著に表れている。ハロウィーン市場も拡大を見せており、趣味し好へお金を使う流れが増えている。,,
,,○,その他小売の動向を把握できる者［土産卸売］（従業員）,来客数の動き,・天候が比較的良かったので、行楽客も多く空港利用者も増え前年より売上が伸びた。,,
,,○,観光ホテル（総務）,販売量の動き,・九州ふっこう割第２弾が始まったが、第１弾に比べ、影響は少ない。,,
,,○,観光型ホテル（スタッフ）,来客数の動き,・鉄道会社による観光キャンペーンが始まり宿泊者数も伸びている。宴会も例年以上に取り込めている。,,
,,○,都市型ホテル（販売担当）,販売量の動き,・婚礼の売上は落ちているが、宴席利用と宿泊は少し良くなってきている。具体的な数字は出ていないが地震の影響もない。,,
,,○,旅行代理店（従業員）,来客数の動き,・九州ふっこう割の第２期販売も順調に推移し、今まで低迷していた東京、京阪神方面も若干の回復がみられる。,,
,,○,タクシー運転手,来客数の動き,・夜の繁華街はあまり良くないが、昼間の観光地の予約が大変良く、連日車が不足している。遠距離の客も増え、海外の客も若干増えている。,,
,,○,通信会社（企画担当）,販売量の動き,・これまでに引き続き受注できている。,,
,,○,観光名所,来客数の動き,・長雨が続く中でも、客は雨具を身につけて当地にやってくる。,,
,,○,美容室（店長）,お客様の様子,・運送会社の人が仕事の量が増えて忙しくなったと言っていた。,,
,,○,その他サービスの動向を把握できる者［介護サービス］（管理担当）,単価の動き,・前年４月の介護報酬マイナス改定において、業界全体が非常に厳しい経営環境となっていたが、１年が経過し、中間決算が好転する主要企業も出始めている。,,
,,□,商店街（代表者）,販売量の動き,・商店街全体の動向を見ても上向いている店は見受けられない。しかし、月の売上が悪くなってきている様子でもない。,,
,,□,商店街（代表者）,来客数の動き,・10月は週末ごとに台風や雨で来街客がかなり減った。売上もかなり厳しい状況である。,,
,,□,一般小売店［鮮魚］（店員）,お客様の様子,・魚、特にサバが少ない。秋はサバの季節で儲け頭なのだが、型が良く、鮮度の良い、脂の乗ったおいしいサバが入荷しない。捕れる魚種が変わってきている。,,
,,□,百貨店（総務担当）,販売量の動き,・気温は安定してきたが天候が悪く、客足が伸びないため、飲食テナントを中心に厳しい状況である。紳士服はアウターが悪く、全体の足を引っ張っている。地元球団が優勝を逃し、セールに勢いがなかった。,,
,,□,百貨店（営業担当）,お客様の様子,・特待会員の金券交換、次年度コースへの入会で記帳コーナーは混雑した。報道効果と入会促進施策により入会口数は増加しているが、特待会員の金券交換率と新規入会率が低下している。また、特待会員向け催事、クレジットポイントアップ催事と店舗改装による来店客数と金券利用の増加を期待したが、客は購買に慎重で即日利用が減少、売上押し上げ効果は出なかった。,,
,,□,百貨店（業務担当）,お客様の様子,・季節商材も本格化する時期だが、衣料品を中心に売れない。気温も高く、まだ本格的な衣替えとはいかないものの、必要のないものは買えない、まだまだ震災後の片付けでどれだけお金がかかるか分からない、と言う客もいる。,,
,,□,百貨店（マネージャー）,販売量の動き,・10月に入り、季節商材主力のコートを含め十分な品ぞろえだが、コート自体の動きはあまり良くない。その中でも、比較的安価な、軽めの羽織系が売れ筋となっており、今後コートが衣料品売上をけん引していくのは難しい。高めに推移する気温の影響である。,,
,,□,百貨店（店舗事業計画部）,お客様の様子,・気候の推移が遅れ10月にもかかわらず、９月の商品が売れるなど客は気候変化に敏感に反応している。中価格から高価格品の動きは鈍く、長いシーズン使える商品が持ちこたえている。バーゲン品への反応も良い。,,
,,□,スーパー（店長）,販売量の動き,・野菜の高騰により野菜部門の売上は上がっているが、その他の販売量が伸びていない。,,
,,□,スーパー（店長）,それ以外,・気温が高く、食品や衣料品を含めて季節商材の動きが良くない。,,
,,□,スーパー（店長）,お客様の様子,・客の商品の買い方を見ても、特に変わりがない。,,
,,□,スーパー（店長）,販売量の動き,・熊本地震の影響で競合店の閉店により前年比170％で推移している。競合店の復興により今後変わってくる。青果物の相場が前年比180％で推移しており売上も順調である。,,
,,□,コンビニ（エリア担当）,競争相手の様子,・天候不順により売上の増減が激しく前年比で大きく下回っている。競合他社の出店もあり厳しい状況が続いている。,,
,,□,コンビニ（エリア担当・店長）,販売量の動き,・テレビ番組で新商品が取り上げられると、その商品は売れるが既存の商品が伸び悩む。プラス１品がないので客単価もたいして上がらず、前年並みの状況に落ち着いている。,,
,,□,衣料品専門店（店長）,来客数の動き,・商店街から人の動きが消え、来店客がほとんどない。,,
,,□,衣料品専門店（店長）,お客様の様子,・客の動きがなかなかつかめない状態である。あまり良い方向には向かない。,,
,,□,衣料品専門店（店員）,販売量の動き,・コーディネートをセットで購入するより、吟味してニットを１枚買っていく客の方が相変わらず多い。,,
,,□,衣料品専門店（総務担当）,来客数の動き,・地域環境の悪化により来街者、入店客共に減少している。また高温により衣料品の購買意欲が減少し、来店数が大幅に減っている。,,
,,□,衣料品専門店（取締役）,お客様の様子,・高額秋冬物の売上が悪く、すぐに着れる合物を購入する客がほとんどで、ファッションとしての先買いがなく、今月は厳しかった。,,
,,□,家電量販店（店員）,販売量の動き,・「気温に影響される家電製品は６月ごろから上げ下げが続いていたが、この３か月は続いて良い。,,
,,□,家電量販店（総務担当）,来客数の動き,・残暑も終わり端境期のため、いろいろな仕掛けをするが客数が伸びない。,,
,,□,乗用車販売店（代表）,お客様の様子,・あまり景気の良い話を聞かない。,,
,,□,住関連専門店（経営者）,お客様の様子,・客は来るが買物に慎重で、決定するまでに時間がかかる。地元の産業祭の来場者は多いが、なかなか売上に結び付かない。,,
,,□,その他専門店［ガソリンスタンド］（統括）,販売量の動き,・10月の３連休と地方祭が重なり、前年以上の販売量を期待したが、前年並みだった。燃料油の小売価格はやや上昇傾向ではあるが、販売量はやはり前年並みである。,,
,,□,その他小売［ショッピングセンター］（広報担当）,販売量の動き,・気温が高く、秋物への移行が遅れている。前年の地元球団リーグ優勝セールの反動も大きい。,,
,,□,高級レストラン（専務）,来客数の動き,・アジアの客と、地元客及び観光客で格差があり、支払金額が両極端である。,,
,,□,高級レストラン（支配人）,来客数の動き,・ディナー、ランチ共に前年前月割れである。,,
,,□,一般レストラン（経営者）,単価の動き,・客数は若干増加傾向にあるが、注文が安価なものに集中しており全体的な売上は横ばいである。年末に期待したい。,,
,,□,観光型ホテル（専務）,来客数の動き,・熊本地震による風評被害の影響がまだあり、遠方からの客が減っている。,,
,,□,都市型ホテル（スタッフ）,来客数の動き,・インバウンドの消費額が明らかに落ちてきている。,,
,,□,都市型ホテル（副支配人）,単価の動き,・熊本地震後、９月以降はインバウンドが戻ってきており単価が上がっている。,,
,,□,旅行代理店（企画）,お客様の様子,・以前に比べ、秋の行楽旅行シーズンのパッケージの販売が伸び悩んでいる。,,
,,□,タクシー運転手,お客様の様子,・人は動いているがタクシーはあまり動いていない。,,
,,□,タクシー運転手,来客数の動き,・地域住民の客足はやや鈍く夜の繁華街も人出は少ないが、外国人を含む観光客のタクシー利用が増加している。,,
,,□,通信会社（営業担当）,それ以外,・全国規模の台風の影響がこの時期になって波及してきている。,,
,,□,ゴルフ場（従業員）,来客数の動き,・インバウンド、県外からの客、社員旅行のコンペが多くなっているが地元のコンペがあまり良くない。この状況が年末まで続く。客単価を安く設定して週末の販売促進につなげる。,,
,,□,競輪場（職員）,競争相手の様子,・他場のグレードレースの売上に大きな変化がない。,,
,,□,美容室（経営者）,販売量の動き,・少しずつ景気が良くなっているが数字でみると横ばいが続いている。この先景気回復が望まれる。,,
,,□,住宅販売会社（従業員）,来客数の動き,・来場客数も横ばいが続いている。,,
,,□,住宅販売会社（従業員）,お客様の様子,・客の様子からは景気の良い悪いは特に見えない。日経平均や株価が上がるのが景気が良いということなの分からないが、仕事や賃金の増加には反映されていない。,,
,,▲,商店街（代表者）,お客様の様子,・衣替えの季節だが購買意欲が出てこない。生活必需品や食料品などの値上げが、購買意欲をより慎重にさせている。,,
,,▲,商店街（代表者）,来客数の動き,・スーパーマーケットや大型店が中心部の外回りに数多くあるので、目的外の客の減少を止められない。,,
,,▲,商店街（代表者）,単価の動き,・同じものであればより安いものを購入する傾向が以前より強くなった。アベノミクスで少し商品が売れる方向に向かっていたが、現実には給料は上がらず、年金は手取りが減り、買物を渋っている。単価が下がっているので売上も下がっており、デフレから脱却できていない。,,
,,▲,一般小売店［精肉］（店員）,販売量の動き,・飲食店向きの卸売の販売量が減っている。,,
,,▲,一般小売店［生花］（経営者）,販売量の動き,・季節柄来客数が減る。年末にかけては増えるが様子見の状態である。,,
