,,▲,電気機械器具製造業（経営者）,受注量や販売量の動き,・受注量や販売量の動きが気がかりである。とにかく今月は３か月前に比べると悪い。,,
,,▲,経営コンサルタント,取引先の様子,・エンドユーザーに直接販売する、小売業の売上停滞が続いている。中でも複数の企業では、観光地の店舗の売上が鈍化している。インバウンドによる売上増は、もはや頭打ちと判断されており、今後の対応が検討されている。,,
,,▲,コピーサービス業（店長）,受注量や販売量の動き,・以前に比べて受注量に勢いがなく、顧客側が買い控えているように感じる。,,
,,▲,その他サービス［自動車修理］（経営者）,受注量や販売量の動き,・取引先からの注文件数が減っている。,,
,,▲,その他非製造業［機械器具卸］（経営者）,取引先の様子,・受注量と共に、引き合いも非常に少なくなっている。,,
,,×,電気機械器具製造業（経理担当）,受注量や販売量の動き,・本来は活発に動く時期であるはずが、業界における規制の問題で、設備更新に対して消極的になっている。,,
,,×,その他非製造業［商社］（営業担当）,受注量や販売量の動き,・年末の時期に照明関連の商材が全く動かない。,,
"雇用
関連

(近畿)",,◎,－,－,－,,
,,○,人材派遣会社（支店長）,採用者数の動き,・凍結となっていたプロジェクトなどが動き出し、採用数が増えている。,,
,,○,アウトソーシング企業（管理担当）,それ以外,・今月は順調に仕事が入ったが、例年に比べるとあまり変化はない。,,
,,○,民間職業紹介機関（マネージャー）,求人数の動き,・中小企業では、引き続き採用意欲が高い。,,
,,○,民間職業紹介機関（営業担当）,求人数の動き,・年末に向けて求人が増加しており、求職者も少し増えている。,,
,,○,学校［大学］（就職担当）,求人数の動き,・内定式を終えても、採用予定数を充足できていない企業が多い。求人票の送付や持参が多くなってきており、採用意欲も高い。,,
,,○,学校［大学］（就職担当）,雇用形態の様子,・欠員が２人出たため、急きょ募集を行ったが、今までに比べて応募が集まらなかった。給与面などで折り合わないことも多く、少し賃金相場が上がっていることを実感している。,,
,,□,人材派遣会社（経営者）,求人数の動き,・派遣業界では、年末、年度末特有の忙しさが出てきている。全般的には買手市場であり、特にＩＴ関連では、一定のスキルがあれば企業は即採用する傾向にある。一方、一般事務は相変わらずハードルが高い。３年問題を意識してか、スキルはもちろん、年齢の若い人を選ぶ傾向がある。慎重な動きは相変わらずであるが、今後は年齢を一つのポイントとする傾向が、大きな流れになってくる。,,
,,□,人材派遣会社（役員）,求職者数の動き,・求職者の動きは、好条件の企業に集まる傾向にある。条件に合わない企業は敬遠される傾向が顕著で、売手市場の色彩が一層、強くなっている。,,
,,□,人材派遣会社（営業担当）,それ以外,・年末や、来年３月までといった、期間限定の依頼が増えてきているが、例年によくみられる現象であり、特に増減は感じられない。,,
,,□,新聞社［求人広告］（管理担当）,求人数の動き,・年末を迎え、新聞求人も増加傾向にある。ただし、景気上向きの兆候を示すような顕著な傾向ではなく、新年を控えた例年どおりの季節変動と感じる。,,
,,□,新聞社［求人広告］（担当者）,それ以外,・新聞広告の推移をみても、年末商戦は例年どおりの動きである。ＴＰＰ問題や米国の大統領選の影響が、これからどう顕在化してくるのかを見守りたい。,,
,,□,職業安定所（職員）,求人数の動き,・10月の新規求人数は、前年比で2.7％減少し、２か月連続の減少となった。ただし、減少の主な要因は、前年に飲食チェーン店の開店に伴う大量求人があった反動であり、それを除くと求人数はほぼ横ばいとなっている。求人数が増加している業種は、教育、学習支援業、生活関連サービス、娯楽業、卸・小売業、情報通信業、製造業などとなっている。管内事業所への景況感に関するヒアリング結果では、普通との回答が多い。,,
,,□,職業安定所（職員）,求人数の動き,・近畿の新規求人数は前年比1.9％減と、17か月ぶりに減少したが、求人数そのものをみると、今年度に入って初めて15万人を超えており、高水準を維持している。ただし、一部の企業では前年よりも減少している例もみられる。天候不順などで、百貨店、スーパーの販売額が減少し、募集のタイミングを見計らう動きがある。,,
,,□,職業安定所（職員）,それ以外,・引き続き有効求人倍率は好調に推移しているが、特に人出不足が心配される福祉関係の求人が増えている反面、求職者は減少しているため、景気が上向きとは感じられない。,,
,,□,民間職業紹介機関（営業担当）,求職者数の動き,・新卒学生の内定状況が例年よりも良い。まだしばらくは良い状態が続きそうだと考える。,,
,,□,学校［大学］（就職担当）,求職者数の動き,・大卒の新卒採用では、内定状況が前年と比べて良い水準となっている。,,
,,▲,職業安定所（職員）,求人数の動き,・３か月前に比べて、新規求職者数は5.0％増加、新規求人数は18.2％減少しており、新規求人倍率は0.53ポイント低下している。また、新規求人数がここ３か月連続で減少していることからも、従来から良好であった雇用環境に一服感が出てきたと感じられる。ただし、就職件数は17.8％増加しており、新規就職率は上昇した。産業別の新規求人数では、卸売業が増加している以外、ほぼ全ての業種で減少している。特に、建設業、小売業、宿泊業は、40～50％の大幅な減少となっている。,,
,,▲,民間職業紹介機関（職員）,求人数の動き,・建設部門を中心とした日雇い求人数が、前年を少し下回る傾向となっている。,,
,,×,－,－,－,,
,,,,,,,
　８．中国（地域別調査機関：公益社団法人中国地方総合研究センター）,,,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）,,
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明,,
"家計
動向
関連

(中国)",,◎,－,－,－,,
,,○,百貨店（販売促進担当）,単価の動き,・鳥取県中部地震の影響による消費マインドの低下が心配されたが、今のところ大きなマイナス要因にはなっていない。中旬の気温低下も追い風となり、遅れていた衣料品の動きも回復基調である。特にコートの動きが好調に推移し、客単価も上昇してきている。また宝飾品や美術品といった高額品の動きも堅調に推移している。,,
,,○,スーパー（販売担当）,お客様の様子,・寒さが厳しくなり、やっと冬物の売行きが上向いてきている。また料理用品等では、最近の生活様式の変化に伴ってＩＨ対応商品を購入する客が増えており、それが客単価の上昇につながっている。,,
,,○,コンビニ（エリア担当）,来客数の動き,・来客数が増加するとともに売上も伸びている。プリペイドカードの売上が伸びている。,,
,,○,コンビニ（支店長）,来客数の動き,・来客数が増加している。,,
,,○,家電量販店（店長）,来客数の動き,・客単価は伸びないが、来客数は増加している。,,
,,○,家電量販店（販売担当）,販売量の動き,・ボーナスへの期待からか商品の動きが良く、黒物家電やパソコンの動きが特に良い。,,
,,○,乗用車販売店（総務担当）,販売量の動き,・新型車の発売により活気が生まれ、ショールームの雰囲気も良く、販売環境が好転したことで受注が伸びている。,,
,,○,乗用車販売店（営業担当）,お客様の様子,・平日の来客数は少ないものの、土日や祝日などに店舗近くでイベントがあるときには客が立ち寄っている。,,
,,○,一般レストラン（店長）,お客様の様子,・地元プロ野球チームのリーグ優勝効果もあり、客の来店頻度や予約数が順調に伸びている。,,
,,○,都市型ホテル（スタッフ）,販売量の動き,・忘年会シーズンが近づくとともに、地元プロ野球チームのリーグ優勝の好影響が続いているため、消費マインドも上向きである。,,
,,○,タクシー運転手,販売量の動き,・イベントの開催で人が動いている。,,
,,○,通信会社（工事担当）,お客様の様子,・客の様子がやや良くなっている。,,
,,○,テーマパーク（業務担当）,来客数の動き,・イルミネーションイベントもスタートし、来客数が若干であるが増加している。,,
,,○,設計事務所（経営者）,お客様の様子,・住宅、非住宅のどちらに関しても、消費者からの問い合わせが以前より減っている。,,
,,○,住宅販売会社（営業担当）,来客数の動き,・今月に入り客からの問い合わせ等が増えており、多くは住宅購入を前向きに検討している。,,
,,□,商店街（代表者）,来客数の動き,・売上が良い時と悪い時があり、景気の判断は難しい。,,
,,□,商店街（代表者）,来客数の動き,・駅前に飲食店が増えているが、商店街への流入には至っておらず、来客数は悪いなりの横ばい状態である。,,
,,□,商店街（代表者）,お客様の様子,・客の買い控えが増えている。,,
,,□,商店街（代表者）,販売量の動き,・来客数が増加しているが購入客は少なく、客の買物姿勢は慎重である。,,
,,□,商店街（理事）,来客数の動き,・地域の特性もあるが、客は必要な時に必要な商品だけを購入する。ウィンドウショッピングをする客は少なくなり、目的がないと商店街を歩かない。,,
,,□,一般小売店［紙類］（経営者）,来客数の動き,・地元客の買上点数が少ない。,,
,,□,一般小売店［印章］（経営者）,来客数の動き,・年賀状は個人も企業も自前で作成することが増えているが、注文は前年並みである。,,
,,□,一般小売店［靴］（経営者）,お客様の様子,・ほとんどの客は、高額商品の購入に際してカードや紙幣で支払うが、低価格商品の購入に際しては以前よりも小銭で支払う傾向が強まっている。,,
,,□,百貨店（経理担当）,販売量の動き,・前年売上を下回る部門が多く、全体では前年の93％の見込みであるが、化粧品や婦人服飾、紳士服は好調で前年を上回る見込みである。紳士服は販売企画が当たって売上が伸びている一方で、ヒット商品がない婦人服は厳しい状況が続いている。,,
,,□,百貨店（営業担当）,お客様の様子,・11月に入り気温が低下したので、婦人服、紳士服の冬物衣料が動きはじめ、売上とレジ客数は前年をクリアしている。逆に好調に推移してきた美術品や宝飾品などの高額アイテムに陰りが出はじめている。,,
,,□,百貨店（営業担当）,販売量の動き,・コートなどの重衣料が前年に比べてかなりのペースで動いており、客単価も上昇して今月は予算をクリアできる。,,
,,□,百貨店（営業担当）,販売量の動き,・来客数の減少はないが、コート等の重衣料の稼動が例年に比べて非常に鈍く、買換えの傾向が見られない。,,
,,□,百貨店（購買担当）,お客様の様子,・衣料品関係は厳しい状況が続いている。11月は温度差が激しく、コートなどの売上は前年より大幅に低下している。景気に大きく左右され、ギフト需要も前年より大幅に低下しており、来客数、１品単価共に減少している。,,
,,□,百貨店（売場担当）,販売量の動き,・高級ブランドや美術品などが売れている。,,
,,□,百貨店（人事担当）,来客数の動き,・全館セールの時の来客数は多いが、平常日がそれ以上に落ち込んでいるので、トータルでは伸びていない。,,
,,□,百貨店（売場担当）,販売量の動き,・依然として収益が高い部門である婦人服、紳士服などの衣料関係の不振が続いており、収支的に厳しい状況が継続している。,,
,,□,百貨店（売場担当）,お客様の様子,・暖冬の影響で冬物が低迷した前年同月に比べ、今月は衣料品の動きが久しぶりにやや上向いている。ただ手袋や帽子などの防寒雑貨は10月後半から好調に推移しているものの、食品の動きはやや鈍い。,,
,,□,スーパー（店長）,単価の動き,・野菜の高値が続いており、消費者は価格に影響を受けている。,,
,,□,スーパー（店長）,来客数の動き,・前月までは客単価と買上点数が伸びて売上が前年の103～104％を維持していたが、今月は来客数と客単価が前年の101％で、売上は前年の102％強で推移している。,,
,,□,スーパー（業務開発担当）,販売量の動き,・野菜価格の高騰にもかかわらず販売点数を維持している。総菜関係の販売量も伸びてはいるが、日配商品や加工食品が前年並みとなっている。,,
,,□,スーパー（管理担当）,単価の動き,・合計数値では前年を超えて上向きに見えるが、野菜価格の高騰によるものであることから、結果的には横ばいであり大きな変化とはなっていない。,,
,,□,スーパー（財務担当）,来客数の動き,・野菜の相場高騰による１品単価上昇の要因が大きいが、来客数も前年を上回っており、既存店売上が前年を上回っている。,,
,,□,コンビニ（副地域ブロック長）,単価の動き,・健康の意識が高まって付加価値のある商品が数字を伸ばしており、それらの商品は繰り返し買われる傾向がある。,,
,,□,乗用車販売店（営業担当）,販売量の動き,・新型車が出ても販売量は変わらない。,,
,,□,自動車備品販売店（経営者）,販売量の動き,・景気が良いのか悪いのかはっきり分かるほどには販売傾向がつかめない。当業界では冬タイヤ等の冬物が、関東での早期の降雪で動いているが、他の商品は低調である。,,
,,□,住関連専門店（営業担当）,来客数の動き,・店じまいセールという大きなイベントを行ったので10～11月の売上はかなり良い。,,
,,□,その他専門店［和菓子］（経営者）,来客数の動き,・大きな変動の要素が見当たらない。,,
,,□,その他小売［ショッピングセンター］（管理担当）,お客様の様子,・施設でのイベント内容によって来客数の増減が大きい、前年に比べると秋の行楽ついでの客が少なく、天候の不安定さも要因になっている。また季節ものの動きが鈍く、特に重衣料を買う客が少ない。,,
,,□,高級レストラン（宴会サービス担当）,来客数の動き,・平日の利用客数に変化はないが、週末は個人利用と家族利用が比較的多い。,,
,,□,一般レストラン（外食事業担当）,競争相手の様子,・大手外食チェーンの店舗が半径500ｍ以内に次々と出店し、前年より５店舗増えている。10月末には食べ放題方式の店が真向かいに出店した影響で、11月に入って来客数が前年の92％に低下している。メニュー改定をして値上げをしたものの、売上は前年の93％前後で推移しており、特に休前日は苦戦している。,,
,,□,スナック（経営者）,来客数の動き,・スナック業界の景気には全く変化がなく、客の動きや売上も底辺にとどまったままで変わらない。,,
,,□,観光型ホテル（営業担当）,販売量の動き,・前年同月に比べると販売量は変わらない。,,
,,□,観光型ホテル（宿泊担当）,単価の動き,・客は相変わらず安い単価を探し求めている。,,
,,□,都市型ホテル（企画担当）,来客数の動き,・宿泊では国内客が減少しているものの、海外からの個人客や団体客が増加しており、特に北米や欧州からが好調である。またレストランでは家族客が目立っている。,,
,,□,都市型ホテル（総支配人）,販売量の動き,・11月は例年トップシーズンで月初めの先行予約は前年を上回る件数でスタートしていたが、今月は鳥取県中部地震の影響から伸び悩んでおり、前年並みで推移している。,,
,,□,タクシー運転手,来客数の動き,・夕方までは乗車があるが、繁忙期手前の時期であるため夜の利用が少ない。,,
,,□,タクシー運転手,お客様の様子,・鳥取県中部地震や天候の影響で客の動きは鈍い。,,
,,□,通信会社（総務担当）,単価の動き,・一部の商材で物価が高騰していたものの、安定を取り戻しつつある。,,
,,□,通信会社（企画担当）,お客様の様子,・新サービスやこれからの展開に対して、定時イベント来場者の関心が高くなっている。,,
,,□,テーマパーク（管理担当）,来客数の動き,・前年同月に比べて入館者数や商品販売高に変動がみられない。,,
,,□,ゴルフ場（営業担当）,お客様の様子,・忘年会シーズンに向けて休日の集客状況は例年どおり好調であるが、急に寒くなったため平日の集客が悪い。,,
,,□,競艇場（職員）,販売量の動き,・一日平均売上が横ばいである。,,
,,□,設計事務所（経営者）,来客数の動き,・客の来場数には大きな変化がなく推移している。,,
,,□,設計事務所（経営者）,お客様の様子,・前月からの景気に変化はない。,,
,,□,設計事務所（経営者）,来客数の動き,・受注が低迷している状況が続いており、特に新築住宅の引き合いが少ない。,,
,,□,住宅販売会社（従業員）,来客数の動き,・この夏以降展示場への来場者数に持ち直しが見られないままで、低調に推移して年末を迎えようとしている。,,
,,□,住宅販売会社（営業所長）,お客様の様子,・年末に向けて客の動きが悪くなってきている。,,
,,▲,商店街（代表者）,お客様の様子,・前月の地元プロ野球チームの優勝セールの影響が今月になって表われており、客の様子から買い控えが見受けられる。一方一部の高額商品は売れているものの、米国大統領選挙の結果を受けた円安株高により、全体的に景気は厳しい状況にある。,,
,,▲,商店街（代表者）,単価の動き,・気温が低下せず秋冬商戦の売上は非常に悪い。客は生活防衛のため、必要な時により安く必要最小限しか購入しない姿勢が顕著であり、デフレが続いている。,,
,,▲,一般小売店［食品］（経営者）,販売量の動き,・ドライグロサリー、精肉、鮮魚の販売数量が減少しており、価格競争が激化している。,,
,,▲,スーパー（店長）,お客様の様子,・野菜高騰の影響で客離れがある。また競合店の販売促進が強く客数の動きに影響が出ている。,,
,,▲,スーパー（店長）,来客数の動き,・来客数、買上点数が共に減少し、客単価が低下している。,,
,,▲,スーパー（店長）,お客様の様子,・消費者は安いものを必要なだけ購入する傾向が顕著であり、慎重な姿勢が見受けられる。,,
,,▲,スーパー（総務担当）,単価の動き,・客単価の落ち込みがみられる。,,
,,▲,スーパー（販売担当）,お客様の様子,・客の財布のひもは固く必要最低限なものしか購入せず、割引日やポイントアップの日に購入する傾向がある。,,
,,▲,コンビニ（エリア担当）,来客数の動き,・気温低下に伴いＨＯＴ商材の売行き動向は好調だが、来客数はやや下降傾向である。,,
,,▲,衣料品専門店（経営者）,お客様の様子,・客の買物控えが続いている。,,
,,▲,家電量販店（店長）,来客数の動き,・来客数が一向に回復しないが、今月末に当市の地域振興券の使用期限となるため、その駆け込みの反動の影響が否めない。,,
,,▲,家電量販店（店長）,お客様の様子,・客が必要なものを必要な時にしか購入しない。,,
,,▲,家電量販店（企画担当）,来客数の動き,・来客数が前年割れしており客単価も上昇しないため、売上も減少している。,,
,,▲,乗用車販売店（店長）,販売量の動き,・今まで人気のあったミニバンの落ち込みで、販売量は前年の80％である。,,
,,▲,乗用車販売店（統括）,販売量の動き,・新型車が発売されたにもかかわらず、11月の販売量は前年比90％と大変厳しい状況が続いている。,,
,,▲,その他専門店［布地］（経営者）,お客様の様子,・人が街に出てくる企画が少なく商品が売れない。客も元気がなく、官民が一体となって街の活性化を行わないと厳しい状況にある。,,
,,▲,その他小売［ショッピングセンター］（所長）,来客数の動き,・９月28日の新店舗オープンの影響で来客数が増加していたが、今月はその反動で、ショッピングセンター全体の来客数が前年比94％と前年割れの状況にある。,,
,,▲,一般レストラン（経営者）,販売量の動き,・客単価が低下しており、客は全体的に節約志向である。,,
,,▲,一般レストラン（経営者）,販売量の動き,・10月の鳥取県中部地震の影響が各所にあり、消費より復興が優先され大変厳しい状況である。,,
,,▲,その他飲食［サービスエリア内レストラン］（店長）,来客数の動き,・サービスエリア沿いの交通量が減少している。,,
,,▲,都市型ホテル（企画担当）,来客数の動き,・レストランの来客数が減っており、特に予約以外の来客数が減少している。物価高騰の影響もあり食材の平均原価が上昇する一方、客層は家族連れが少なくなり消費マインドがやや低調である。,,
,,▲,旅行代理店（経営者）,お客様の様子,・米国大統領選挙が予想外の結果となったこともあり、一向に景気回復の兆しがない。,,
,,▲,旅行代理店（営業担当）,販売量の動き,・個人需要が引き続き低調である。,,
,,▲,通信会社（総務担当）,販売量の動き,・好調であった新規契約数がここ１か月例年並みの実績となっていることから、相対的に状況が悪くなっている。,,
,,▲,通信会社（広報担当）,単価の動き,・客は常に安いものを求めている。,,
,,▲,テーマパーク（営業担当）,来客数の動き,・秋の行楽シーズンに発生した鳥取県中部地震により、団体客のキャンセルや個人客の出控え等の影響が出ており、県全体への入込客数が減少している。,,
,,▲,美容室（経営者）,お客様の様子,・不動産や自動車などの高額商品を扱う客から、売行きが悪いため金を使う気になれないとの話を聞いており、その他の客も財布のひもが固い。,,
,,×,一般小売店［眼鏡］（経営者）,お客様の様子,・鳥取県中部地震による家屋修理のための過大な出費を控えている家庭が多く、買い控えが続いている。,,
,,×,その他専門店［時計］（経営者）,来客数の動き,・急に寒くなった気候の影響もあり、来客数が前月と比べて激減している。今月は取扱商品の時計、宝飾品、眼鏡の全てで新規購入より修理が多くなっており、期待すべき歳末セールもどうなるか心配である。,,
,,×,その他専門店［海産物］（経営者）,販売量の動き,・11月は最盛期であるにもかかわらず、例年並みに来客数は増加せず購買単価も上昇してこない。,,
"企業
動向
関連

(中国)",,◎,輸送用機械器具製造業（経営者）,受注量や販売量の動き,・地元の大手自動車メーカーが好調なので忙しい。,,
,,○,鉄鋼業（総務担当）,受注価格や販売価格の動き,・為替が円安方向に動いているため海外向け製品の売上高が増加している。,,
,,○,建設業（総務担当）,取引先の様子,・取引先の引き合いが増えてきている。,,
,,○,輸送業（支店長）,受注量や販売量の動き,・法人市場は通信販売を中心に大口の客からの発送が順調に推移している。個人市場はフリーマーケットサイトとの連携強化と発送窓口の拡大によって伸びた個人客からの発送が、取扱個数の増加につながっている。また新商品の需要が伸びていることも好調の要因である。,,
,,○,輸送業（総務担当）,受注量や販売量の動き,・仕事量が多く人手不足感が否めないことに加え、近隣地区では有効求人倍率も増加している。,,
,,○,金融業（融資企画担当）,取引先の様子,・自動車部品メーカーでは操業が上向いてきている。完成車メーカーの新型ＳＵＶの生産が本格化し、部品の受注が増加しているため、１～２時間の残業と月１回土曜出勤が恒常化しつつある。また為替も円安となり輸出採算も好転している。,,
,,□,食料品製造業（総務担当）,受注量や販売量の動き,・販売する商品の種類を限定し、広告宣伝と売り方の見直しを考えている。,,
,,□,木材木製品製造業（経理担当）,受注量や販売量の動き,・新設住宅着工戸数が前期に比べ好調なため、受注量や販売量も前年に比べてやや増加している。金利引き下げによる住宅ローン金利も低下し、住宅着工に影響を与えている。,,
,,□,化学工業（総務担当）,それ以外,・周辺企業では業種や品種によって好調なものがあるが、全般的に良い方向へ向かっている状況にはなく底上げ感がない。,,
,,□,窯業・土石製品製造業（総務経理担当）,受注量や販売量の動き,・建設案件の製造が完了し、多忙感は少し和らいでいるものの、一定程度の作業量があり残業体制に変化はない。鉄鋼向け生産も急激な回復はなく低位で安定した状態にある。,,
,,□,鉄鋼業（総務担当）,取引先の様子,・11月に入り荷動き好転の雰囲気があったが、力強い実需の好転は見られず、引き続き今後の方向性を探る状況にある。,,
,,□,非鉄金属製造業（業務担当）,受注価格や販売価格の動き,・金属相場は比較的高値で推移しているが、為替は悪化要因となっている。,,
,,□,金属製品製造業（総務担当）,取引先の様子,・営業担当から得意先では受注が少ないため残業を規制しているとの情報が入っている。,,
,,□,電気機械器具製造業（総務担当）,受注価格や販売価格の動き,・受注の引き合いはあるものの、なかなか成約には至らない。利益重視にかじを取ると絶対量が確保できず、資金繰りを圧迫するため、新規受注が伸びない。,,
,,□,輸送用機械器具製造業（経営企画担当）,受注量や販売量の動き,・受注量は若干の減少ではあるが、ほぼ計画どおり例年並みで推移している。,,
,,□,建設業（総務担当）,受注量や販売量の動き,・好況が継続しており、前月同様に技術職の稼働は目一杯の状況である。またこの先１年間は予定された物件への対応が必要なため、目先の新規受注は困難な状況にある。,,
,,□,通信業（営業企画担当）,取引先の様子,・来年度の設備投資に関する製造系ユーザからの引き合いが前年度並みとなっており、大幅な売上増につながる案件が減少している。,,
,,□,通信業（営業担当）,受注量や販売量の動き,・年末を控えて受注や販売量が上向く期待があるものの、前年度同期と比較した伸びは鈍化している。,,
,,□,不動産業（総務担当）,それ以外,・来客数や成約件数は前月に比べてほとんど変わらない。,,
,,□,広告代理店（営業担当）,受注量や販売量の動き,・客からの受注量の推移に変化がみられない。客から年末年始の販売促進拡大のために、現状を大幅に変えない方向であるとの情報を得ている。,,
,,□,会計事務所（職員）,取引先の様子,・近郊に大型ショッピングセンターが新規オープンする予定があり、新規採用するパート従業員の時給を地域相場より大幅に上げて募集している。そのため近隣の人件費相場が上昇してしまい、人手集めに四苦八苦する状態になっている。それが中小零細企業のコスト上昇につながり、経営面で厳しい状況に直面している。,,
,,▲,農林水産業（従業者）,それ以外,"・10月と７月を比較すると、水揚げ数量は542tの減少、水揚げ金額は2,860万円の増加である。減少原因は大中型まき網漁と中型まき網漁の減少で、増加原因は沖合底引き網漁、イカ釣り漁、定置網漁の増加である。",,
,,▲,化学工業（経営者）,受注量や販売量の動き,・長引く中国の景気後退感が続き、業況悪化による工場閉鎖の影響等による取引先の輸出が減少しており、国内工場の生産調整によって受注量が減少している。,,
,,▲,輸送用機械器具製造業（財務担当）,取引先の様子,・１か月では大きな景気のトレンド変化もなく、足元の円安基調も手放しで喜べないため、先行きの不透明さとしか認識できない。,,
,,▲,その他製造業［スポーツ用品］（総務担当）,受注量や販売量の動き,・店舗リニューアルの最中であり、それに伴う費用も増加する中、来期の受注量と価格が思うように設定できておらず、厳しい状況が続く見込みである。,,
,,▲,金融業（貸付担当）,取引先の様子,・個人消費の低迷が影響し、取引先の製造業者は夏ごろに比べて販売量が落ち込んでいる。また最低賃金の上昇もあって中小企業はコスト高となっており、売上は伸びない上にコストが上昇するダブルパンチの状況にあるため業績は改善せず、景気はやや悪くなっている。,,
,,×,＊,＊,＊,,
"雇用
関連

(中国)",,◎,－,－,－,,
,,○,職業安定所（雇用開発担当）,求人数の動き,・新設店舗や設備増強に伴う人員補充のための求人が出てきている。,,
,,○,職業安定所（産業雇用情報担当）,求人数の動き,・パート求人が前年比マイナス20.5％と大幅減少になっており、新規求人数は平成27年５月以来の減少となっているが、内訳では前年に工場進出、ＩＴ関連、教育ならびに学習支事業などからの大量求人があったため、その反動による一時的な減少である。,,
,,○,学校［短期大学］（学生支援担当）,求人数の動き,・栄養士や保育士関連、一般企業などで求人数が増加してきている。,,
,,□,人材派遣会社（経営企画担当）,求職者数の動き,・求職者の登録者数、企業の求人数とも比較的好調に推移している。求職者の売手市場の状況下、求人側との調整が大変重要になっている。市場感を企業に伝えることで求職者ニーズとのかい離を埋めることが人材業界の使命になる。,,
,,□,人材派遣会社（支社長）,求人数の動き,・新規求人数と累積求人数は大きく増加しているものの、好景気を反映した業務量拡大や生産数増加などの要因で求人が発生している状況ではなく、多くが労働力不足からくる採用難を背景とした求人数の多さであるため、景気の良さを反映するものではなく、全体的には横ばいで推移している。,,
,,□,求人情報誌製作会社（広告担当）,採用者数の動き,・学生売手市場の中、11月時点でまだ採用予定数に達していない企業は依然として採用活動を継続している。新卒は説明会を開催しても全く集まらない状況が続いており、採用枠を大学４年生から第二新卒を含む既卒者にも拡大して人材獲得に臨む傾向がみられる。,,
,,□,新聞社［求人広告］（担当者）,雇用形態の様子,・相変わらずアルバイトやパート求人の動きが活発で、時間給も引上げられる傾向が続いているが、対象者が条件の良い方に移っており、そのしわ寄せが時給を上げられない弱小事業所の人手不足につながっている。,,
,,□,職業安定所（所長）,求人数の動き,・新規求人は医療機械製造業や食肉加工業から増員求人があった製造業が前年比で４割増となったものの、サービス業や運輸業など減少した業種も多く、求人全体では横ばいとなっている。,,
,,□,職業安定所（産業雇用情報担当）,求職者数の動き,・３か月前と比較して有効求職者数に変化はない。,,
,,□,民間職業紹介機関（職員）,求人数の動き,・有効求人倍率をみると求人意欲は高く相変わらずの高止まりではあるも、景気が上向いている実感はない。,,
,,□,学校［大学］（就職担当）,求人数の動き,・相変わらず学生への求人は続いており、予定を満たせなかった企業の話が引き続き聞かれるため、特段に変化があったとの感触にはない。,,
,,▲,人材派遣会社（支店長）,周辺企業の様子,・人材不足が深刻であり求人企業の成長を止めている。雇用条件を改善したくとも中小企業にはその体力がなく、悪循環が続いている。,,
,,▲,新聞社［求人広告］（担当者）,雇用形態の様子,・日銀支店は個人消費も堅調で緩やかな回復をしていると判断し、商工会議所も景況の改善基調を発表しているものの、実際の９月の中間決算では減益企業が多く、不透明感がぬぐえない。,,
,,×,－,－,－,,
,,,,,,,
　９．四国（地域別調査機関：四国経済連合会）,,,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）,,
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明,,
"家計
動向
関連

(四国)",,◎,－,－,－,,
,,○,スーパー（店長）,単価の動き,・野菜の高騰が続いている影響を受けて、総菜などの売上が堅調になっている。,,
,,○,スーパー（財務担当）,単価の動き,・野菜高騰の影響から全般的に価格がつり上げられているが、販売量は落ちていない。,,
,,○,コンビニ（店長）,来客数の動き,・競合店出店で店舗数が増加しているなか客数が増加しており、コンビニ業界の景気が良くなっているのだと感じる。,,
,,○,乗用車販売店（従業員）,販売量の動き,・11月に新型車発売があり、受注は前年比１割程度増で推移している。,,
,,○,乗用車販売店（従業員）,販売量の動き,・来月にかけて新型車発表が続き、来場者数は増えている。,,
,,○,乗用車販売店（営業担当）,販売量の動き,・10月まで国内の軽自動車販売は22か月連続で前年割れしている中、県下では８月以降前年比増が続いており、11月も上回る見込みである。,,
,,○,その他飲食［ファーストフード］（経営者）,販売量の動き,・外食産業にとって11～12月の売上は期待できる。景気が上向きとは言い難いが、３か月前よりは数値的に改善している。,,
,,○,旅行代理店（営業部長）,お客様の様子,・団体旅行（企業・官公庁等）の見積依頼や企画提案が前年と比べて増加傾向にあるが、店頭販売は横ばい、もしくは減少傾向にある。,,
,,○,通信会社（営業担当）,販売量の動き,・端末販売数は堅調に推移している。,,
,,○,美容室（経営者）,来客数の動き,・週末に来客が集中している。,,
,,○,設計事務所（所長）,販売量の動き,・計画の依頼が以前よりずいぶん増えてきた。,,
,,□,商店街（代表者）,競争相手の様子,・人口が激減し過当競争が続いているなか、来春大型ショッピングモールが出店する。出店を認めた自治体に怒りを覚える。,,
,,□,一般小売店［文具店］（経営者）,来客数の動き,・年末まで商店街はそこそこにぎわうが、当店への来店者数は芳しくなく、客足は伸びていない。,,
,,□,一般小売店［生花］（経営者）,それ以外,・市場への入荷量は依然少ない。商店街へ新しい店が相次いで開店し、そこには客が入っているが、他の店舗にはほとんど入っていない。人通りも増えていない。,,
,,□,一般小売店［酒］（販売担当）,販売量の動き,・数年前まではボジョレーヌーヴォーが解禁される11月は売上が伸びていたのに、景気を反映しているのか年々売上が減少し、今年はさっぱりだった。,,
