,,▲,スーパー（販売担当）,販売量の動き,・前年末は来客数、客単価共に好調に推移したが、年が明けてその反動がきている。この時期の売上の核となる福袋や処分品などの商材も例年になく消化率が悪い。,,
,,▲,衣料品専門店（経営者）,競争相手の様子,・取引先の話ではどこの店も全体的に商品の売行きが悪い。,,
,,▲,家電量販店（店長）,販売量の動き,・エアコンの動きはまずまずであるが、暖房機器の売行きは悪く、販売量が前年をクリアできていない。,,
,,▲,家電量販店（企画担当）,来客数の動き,・来客数が前年の95％で客単価も上がらず景気は悪い。,,
,,▲,住関連専門店（営業担当）,来客数の動き,・年末に売り尽くしセール、正月に初売りを行ったので、現在は来客数が減少している。,,
,,▲,その他専門店［布地］（経営者）,お客様の様子,・１月に入って商品価格が下がり、客は購入意欲が出ているように見えるものの、いざ購入するときになると冷静になっている。,,
,,▲,その他小売［ショッピングセンター］（所長）,来客数の動き,・１月末にテナントが閉店し、ファミリー客が減少している。,,
,,▲,高級レストラン（宴会サービス担当）,来客数の動き,・正月明けから昼はまずまずの来客数であるが、夜の家族利用や法人利用が前年をかなり下回っており、厳しい状況である。,,
,,▲,一般レストラン（店長）,お客様の様子,・前月に比べ客の来店頻度が低下している。予約に関しても前月は前年を上回る勢いであったが、今月は前年に届かない見通しであり、次の来店までの期間が少し長くなる客もいる。,,
,,▲,観光型ホテル（営業担当）,来客数の動き,・正月が終わり大寒波も被ったため来客数が減少している。,,
,,▲,都市型ホテル（企画担当）,来客数の動き,・クリスマスから年末年始にかけてはレストランの先行予約などが好調で来客数が増加したものの、正月明けから個人客の動きが鈍くなり、駅周辺のショッピングセンターなども苦戦している。宿泊のインバウンド団体客の予約も低調である。,,
,,▲,旅行代理店（営業担当）,販売量の動き,・個人ならびに法人需要の先行予約状況が良くなく、ここ数か月は回復の兆しがない。,,
,,▲,通信会社（広報担当）,単価の動き,・値下げがない新商品にはあまり動きがない。,,
,,▲,通信会社（総務担当）,販売量の動き,・大規模造成地の完成で増加していた新規加入件数が落ち着き始めている。,,
,,▲,テーマパーク（業務担当）,来客数の動き,・イルミネーションのイベントが終わり、大雪の影響もあって来客数が減少している。,,
,,▲,テーマパーク（営業担当）,来客数の動き,・１月中旬からの大雪により客足が鈍っている。,,
,,▲,美容室（経営者）,単価の動き,・客から新年会などの話はなく、年末年始に金を使った反動で客の財布のひもがかなり固い。,,
,,▲,設計事務所（経営者）,お客様の様子,・住宅の耐震リフォームに動きは多少見られるが、なかなか契約に至らない。,,
,,×,商店街（代表者）,単価の動き,・バーゲン時期であるが売上は低迷しており、客は安くなっても購入しない。,,
,,×,コンビニ（エリア担当）,来客数の動き,・３か月前に比べて来客数が減少しており、前年同月に比べると３％減少している。たばこの販売が売上全体を押し上げて前年より１％伸びているが、それによる利益はさほど出ないので、経営的には厳しい状況である。,,
,,×,乗用車販売店（店長）,来客数の動き,・新型車効果は薄れ、サービス入庫で巻き返しを図っているが、サービス入庫客も前年の85％で推移している。,,
,,×,自動車備品販売店（経営者）,販売量の動き,・販売量は前年同月よりは良いが、冬物商材が売れにくい時期になり、年間で一番の閑散期に突入している。,,
,,×,その他専門店［海産物］（経営者）,販売量の動き,・まとまった団体客があるので来客数は前年より多いが、購入単価が低い。,,
"企業
動向
関連

(中国)",,◎,輸送用機械器具製造業（経営者）,受注量や販売量の動き,・受注量は順調に推移している。,,
,,○,化学工業（経営者）,受注量や販売量の動き,・年末年始の工場運転停止に伴う需要増加により、一時的ではあるが販売量がやや増加している。,,
,,○,鉄鋼業（総務担当）,取引先の様子,・力強さはないが荷動きは好転してきており、市況もようやく上向きはじめている。供給側は従来どおりひっ迫したままなので、鋼材の値上げが通りやすい環境が整いつつある。,,
,,○,非鉄金属製造業（業務担当）,受注価格や販売価格の動き,・金属相場の高め推移が続いており、収益向上要因となっている。また液晶パネルも昨夏から客の高稼働が続いており、生産状況、販売状況共に好調を維持している。,,
,,○,輸送業（支店長）,受注量や販売量の動き,・電子商取引の荷動きが順調で、特にフリマアプリを利用した発注件数が増加し、発送個数が順調に増えている。法人の大口の荷動きも順調に伸びているため、海産物が低調な当県の荷動きを補っている状況である。,,
,,○,不動産業（総務担当）,それ以外,・来客数と成約件数が増加している。,,
,,□,食料品製造業（総務担当）,受注量や販売量の動き,・特売商品を出しているが、前年並みの売上である。,,
,,□,木材木製品製造業（経理担当）,受注価格や販売価格の動き,・住宅ローンの金利低下や相続税の節税対策ともあいまって、新設住宅着工戸数は増加傾向であるが、３か月前と比べると景気は横ばいである。,,
,,□,化学工業（総務担当）,それ以外,・好調な業種はあるが、セメントの内需が低迷しているなど、国内産業の動きが悪い。,,
,,□,窯業・土石製品製造業（総務経理担当）,受注量や販売量の動き,・今月は前月の年末年始対策の反動もあって生産量が落ち込んでいるが、電気炉向け需要が好調で下支えしている。,,
,,□,金属製品製造業（総務担当）,受注量や販売量の動き,・受注量は生産能力の６割程度しかなく、厳しい状況が続いている。,,
,,□,電気機械器具製造業（総務担当）,受注価格や販売価格の動き,・燃料価格の上昇分を製品価格に転嫁できず、利益は減少傾向であるが、新規客からの商談件数は順調に伸びてきており成約の期待が持てる。,,
,,□,輸送用機械器具製造業（経営企画担当）,受注量や販売量の動き,・主要客の受注量は内示に比べ減少傾向である。,,
,,□,建設業（総務担当）,受注量や販売量の動き,・技術職員の稼働、予定物件の受注が順調に推移している。,,
,,□,建設業（総務担当）,競争相手の様子,・今のところ順調であるが、米国の新大統領就任による影響で今後の展開が読めない。,,
,,□,輸送業（経理担当）,受注量や販売量の動き,・倉庫関係で目立った入出庫予定はなく、国際関連貨物の動きにも変化がない。,,
,,□,通信業（営業企画担当）,取引先の様子,・海外に工場拠点を置く製造業が新大統領就任によって今後の米国の政策が変更される影響を踏まえ、設備投資を保留する案件が出始めている。,,
,,□,通信業（営業担当）,受注量や販売量の動き,・年末年始の休暇の影響で通信機器の受注件数が例年以下になっており、新規受注件数の伸びも鈍化している。,,
,,□,金融業（融資企画担当）,取引先の様子,・自動車メーカーの国内販売は低調であるが、輸出が好調なため自動車部品メーカーの受注は高水準を維持している。,,
,,▲,食料品製造業（経営者）,取引先の様子,・販売量が減少しており、得意先では売上が少なくなって四苦八苦している。,,
,,▲,輸送用機械器具製造業（財務担当）,取引先の様子,・現在世界的に新造船の商談がストップしており、国内造船各社の受注量は前年比大幅減となっている。手持ち工事量が減少するなかで、景況感は悪化を続けている。,,
,,▲,その他製造業［スポーツ用品］（総務担当）,受注量や販売量の動き,・為替が円安で推移していること、国内の景気が今一つ伸びていないことで材料仕入価格が上昇する一方で、国内販売価格はそれに伴う値上げを据置きせざるを得ない状況となっており、収益上苦しい状況が続いている。,,
,,▲,広告代理店（営業担当）,受注量や販売量の動き,・繁忙期の年末年始に受注が多くあったが、現在は減少傾向である。,,
,,▲,会計事務所（職員）,取引先の様子,・地場の建設業者の住宅着工件数が減ってきている。建設用地で目ぼしいものは他県の業者が購入し、地場の中小業者が購入しにくくなっており、建売住宅の着工件数が減少気味になっている。製造業でも従来は地場の業者で受けていた下請仕事が、安い単価で他県の業者に持っていかれる事例も出ている。,,
,,×,＊,＊,＊,,
"雇用
関連

(中国)",,◎,－,－,－,,
,,○,求人情報誌製作会社（広告担当）,求人数の動き,・採用意欲の有無と雇用形態のアンケートを企業に行ったところ、採用意欲のある企業は98％に上り、雇用形態は正社員が一番多く、次いで中途採用、パート、アルバイトの順であった。このことからも正社員採用への企業の高い意欲がうかがえる。,,
,,○,新聞社［求人広告］（担当者）,求人数の動き,・有効求人倍率は2009年以降右肩上がりで推移しており、当県は全国でも３位の状況となっている。個人消費も底堅く、企業の設備投資や公共投資も持ち直している。,,
,,○,職業安定所（産業雇用情報担当）,求職者数の動き,・３か月前と比較して新規求職者数が40％減少しており、特に自己都合退職者が78％と大幅に減少している。,,
,,○,職業安定所（産業雇用情報担当）,求人数の動き,"・有効求人数は一般、パートとも前年同月より増加しているが、月間有効求職者数は減少が続き、６か月連続で4,000人を下回っているため、月間有効求人倍率は1.78倍となり、今年度最高値を更新している。人手不足感は各業種に広がりを見せているが、求人が滞留している状況である。",,
,,○,職業安定所（雇用開発担当）,求人数の動き,・地元で雇用する求人が以前に比べて増加してきている。,,
,,□,人材派遣会社（経営企画担当）,求職者数の動き,・インターネットからの求職者エントリーが増加傾向にある。就業意欲の高い人材だけに、各営業所での本登録会への誘致を強化している。希望職種への迅速な紹介と、求職者ニーズに沿った求人活動を一層強化していく必要がある。,,
,,□,職業安定所（所長）,求人数の動き,・新規求人は菓子製造工場の大幅増員予定の食品製造を始めとした製造業や、鳥取県中部地震の影響が一段落した宿泊サービス業からの募集がある一方で、減少に転じた業種もあったことから求人全体では横ばいとなっている。,,
,,□,民間職業紹介機関（職員）,採用者数の動き,・求人意欲は相変わらず旺盛であり、工場用地の取得を発表するメーカーも複数出てきており順調である。,,
,,□,民間職業紹介機関（人材紹介担当）,求人数の動き,・求人ニーズはあるが、反響が悪く出し渋りにつながっている。求職者も転職意向はあるが、行動までは至っていない。,,
,,□,学校［短期大学］（学生支援担当）,求人数の動き,・求人数は県外、県内ともほぼ変わらない。,,
,,□,学校［大学］（就職担当）,求人数の動き,・３か月前との比較では特段の変化はない。求人に関しても次年度へ向かって動きはじめる直前でもあり、地味な印象である。,,
,,▲,人材派遣会社（支社長）,求人数の動き,・求人受注数は前年を大きく上回るペースで推移していたが、年明け以降は前年より10％以上減少している。,,
,,▲,人材派遣会社（支店長）,求職者数の動き,・求職者と求人企業の間で年収のミスマッチが起きている。求職者が仕事内容に興味を持って面接を受け内定を出されても、提示の年収では生活ができないと断るケースが多い。,,
,,×,－,－,－,,
,,,,,,,
　９．四国（地域別調査機関：四国経済連合会）,,,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）,,
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明,,
"家計
動向
関連

(四国)",,◎,－,－,－,,
,,○,商店街（事務局長）,販売量の動き,・天候に恵まれて正月の人出はここ10年で一番賑わったが、最寄りの百貨店が去年より休みを長く取ったことや曜日の並びも影響し、商店街全体の売上は厳しかった。消費者は福袋やバーゲンセールには関心が高いものの、まだまだ財布のひもは固い印象を受ける。,,
,,○,商店街（代表者）,来客数の動き,・初売りや福袋の効果で、学生を中心にかなりの人出で賑わった。週末には特に、インバウンド観光客もかなり入ってきており、年明け以降はにぎわいが増している。,,
,,○,百貨店（販売促進担当）,販売量の動き,・10月と比べて売上の前年比トレンドが４％改善した。厳しい寒さの影響で、衣料品や防寒雑貨のセール売上が健闘した。10月は厳しかった大型物産展も１月は好調で、売上改善に貢献した。,,
,,○,コンビニ（店長）,単価の動き,・客単価が前年比プラス５ポイントだった。,,
,,○,家電量販店（店員）,販売量の動き,・季節商材を中心に販売量が増加し、それに比例して売上も上昇している。,,
,,○,乗用車販売店（営業担当）,販売量の動き,・受注量は前年比148％、登録ベース128％と大きく上回っている。２～３月の最需要期を迎え、早くも動きが出ている。愛媛県下全体でも順調に伸びている。,,
,,○,通信会社（企画）,お客様の様子,・引き続き高額商材の引き合いがあるほか、解約件数が減少しており、良くなってきている。,,
,,□,一般小売店［酒］（販売担当）,お客様の様子,・料飲店の廃業に加えて、高齢化で酒類の消費量が減少していることから、販売量は減る一方である。,,
,,□,スーパー（企画担当）,来客数の動き,・競合店出店や他業態での食品販売が定着し、消費者が買い回りするようになっている。来客数が前年を下回る状況が続いている。,,
,,□,コンビニ（総務）,来客数の動き,・売上は前年を上回っているものの、景気とは結びつかない。,,
,,□,コンビニ（商品担当）,来客数の動き,・年明け後も、来客数の横ばいが続いている。,,
,,□,衣料品専門店（総務担当）,販売量の動き,・寒さが強くなってきた為、動きが鈍かったコート等の重衣料が伸びているが、前年並みの売上に留まり、売上ペースはここ３か月間変動がない。,,
,,□,乗用車販売店（従業員）,販売量の動き,・１月の新車受注台数は前年並みで推移している。,,
,,□,乗用車販売店（従業員）,販売量の動き,・３か月前と変わらない動きをしている。景気が上向いているようには思えない。,,
,,□,その他小売［ショッピングセンター］（副支配人）,単価の動き,・値下げしないと売れないが、値下げ分を取り戻すほど客数がついてこない。,,
,,□,観光型旅館（経営者）,来客数の動き,・お陰様で、道後のイベント等は成功している。１月は新年会などで客の動きが良くなっており、前年に比べて売上はかなり伸びている。しかし、景気が良くなっているのではなく、まだまだ見通しはあまり良くない。,,
,,□,旅行代理店（営業部長）,来客数の動き,・法人の団体旅行需要や教育旅行需要は横ばい状態で、来店者数からみても四国４支店とも苦戦状態が続いている。今後の動向は非常に不安定である。,,
,,□,タクシー運転手,お客様の様子,・乗車の単価に大きな変動はない。乗客から新年会はないという声が多く、夜の街も状況は良くない。,,
,,□,通信会社（営業担当）,販売量の動き,・人手不足が深刻になっている。,,
,,□,通信会社（支店長）,来客数の動き,・新年を迎えたが、大きな変化はみられない。,,
,,□,ゴルフ場（従業員）,来客数の動き,・閑散期であることを踏まえて予約状況を比較した結果、あまり変化はない。,,
,,□,設計事務所（所長）,単価の動き,・建築費が高止まりしている。,,
,,□,住宅販売会社（従業員）,販売量の動き,・受注高、イベント来場者数ともに変わっていない。,,
,,▲,商店街（代表者）,競争相手の様子,・地方経済の衰退、人口減少にも歯止めがかからない状況下で、春には大型ショッピングモールがオープンする。自治体はそれを承認した一方、市中心部の目玉になる音楽芸術ホ－ルを含む活性化事業を白紙撤回した。中心市街地は最大の試練を迎えている。,,
,,▲,商店街（代表者）,販売量の動き,・売上は、３か月前と比べると良いが、前年比では少し悪くなっている。１月中旬頃から気温が低下し、客の動きが一段と鈍くなっており、サービス業としては厳しい状況が続いている。,,
,,▲,一般小売店［生花］（経営者）,来客数の動き,・正月は暖かかった割に人出が悪く、その後寒波が来てもっと悪くなった。月末になってやっと普段通りの客足が戻ったけれど、多いとは言えない。,,
,,▲,一般小売店［書籍］（営業担当）,来客数の動き,・来客数が減り、売上も前年を下回っている。,,
,,▲,通信会社（営業部長）,販売量の動き,・販売量が前月比10％減少した。,,
,,▲,競艇場（職員）,販売量の動き,・１月の売上は前月比２％減、３か月前比26％増、前年比２％減となった。今月開催した正月レースは前年比10％減少し、一日平均売上も10％減少した。,,
,,▲,美容室（経営者）,お客様の様子,・来店周期が延びている。,,
,,×,コンビニ（店長）,販売量の動き,・全体的に商品が売れない。特に、土日の売上減少が著しい。,,
,,×,衣料品専門店（経営者）,来客数の動き,・こんなに客が少なく、販売単価の上がらない12～１月商戦は初めてだ。とにかく街中に人が少ない。地方の景気はかなり悪い。,,
,,×,スナック（経営者）,競争相手の様子,・前年８月以降、売上は前年割れが続いている。,,
,,×,タクシー運転手,来客数の動き,・例年１～２月はお遍路の仕事がほとんどなく、秋から比べると半分近くまで売上が落ちている。街も静かなもので、それほど乗車してはもらえない。,,
"企業
動向
関連

(四国)",,◎,＊,＊,＊,,
,,○,建設業（経営者）,受注量や販売量の動き,・例年、年末から年度末にかけて公共事業の手持ち仕事量が多く、売上も良くなる。しかし今年は、大手企業との競争激化で受注量が増えていない。,,
,,○,輸送業（経営者）,受注量や販売量の動き,・受注量は確実に増えてきており良くなっていると思うが、やはり不安が拭えない。,,
,,□,繊維工業（経営者）,受注量や販売量の動き,・都市部は順調であるが、地方の小売店は相変わらず厳しい状況が続いており、廃業する店舗も増えている。,,
,,□,木材木製品製造業,受注量や販売量の動き,・消費税増税の再延期や低金利を受け、2016年の住宅業界は順調な１年であった。,,
,,□,電気機械器具製造業（経営者）,受注量や販売量の動き,・新しいバンブーバイオマス発電事業が国から許認可されて大変忙しいが、今の実体の景気は以前と変わらない。営業努力で現状維持できてはいるが、本当は景気が悪いとみている。,,
,,□,建設業（経営者）,受注量や販売量の動き,・年が明けても状況は変わらない。,,
,,□,金融業（副支店長）,取引先の様子,・業種によりバラつきはあるものの、取引先企業の直近財務資料から業績に大きな変化はみられない。,,
,,□,公認会計士,取引先の様子,・前年とあまり変わらないという顧客がほとんどである。,,
,,▲,農林水産業（職員）,取引先の様子,・卸売市場は前年秋の品薄を受けて12月以降荷動きが減少し、年が明けても低調に推移している。卸売価格は一部品目を除き例年を下回っており、量販店の売り出しも利益優先の売価設定が多い状況で、需給調整、特に増量入荷時の価格の弾力性が乏しい環境にある。,,
,,▲,パルプ・紙・紙加工品製造業（経営者）,受注量や販売量の動き,・例年どおり１月は年末に比べてかなり落ち込んでいるが、前年比ではやや良くなっている。,,
,,▲,一般機械器具製造業（経理担当）,受注量や販売量の動き,・国内向けは、建設用クレーンの需要が減少傾向であるが、復旧復興・防災減災・インフラ老朽化対策・民間建設投資等により概ね堅調に推移している。海外向けは、欧州が増加しているものの、北米・中東は原油価格の影響を受け減少、東南アジアも経済減速から減少しており、全体として需要は減少している。,,
,,▲,電気機械器具製造業（経理）,受注量や販売量の動き,・最終消費者の購入が減少しているのではなく、グローバルでの流通在庫の増減に起因するもので、販売高は７～８％程度減少している。,,
,,▲,輸送業（支店長）,それ以外,・閑散期に入り、親会社も自社戦力を優先的に使用し、社外への支払圧縮を推進している。受注量の激減とともに、コスト増（燃油費の単価アップ）も決定的となっている。,,
,,▲,輸送業（営業）,受注価格や販売価格の動き,・官民より運送業務の委託に関する競争入札等の引き合いがあるも、コンプライアンスを度外視した低価格重視基調の案件が多く、また受託業者側に落ち度が無いイレギュラー発生時における損失補償についての条件を認めない等、受託業者に不利益な契約条件の案件もあり、全てが入札に参加できるわけではない。,,
,,×,鉄鋼業（総務部長）,受注量や販売量の動き,・主要取引先の造船、産業用機械ともに受注案件が減少している。,,
"雇用
関連

(四国)",,◎,－,－,－,,
,,○,人材派遣会社（営業担当）,求人数の動き,・コールセンターの増設に関する派遣受注が増えてきている。,,
,,○,職業安定所（職員）,それ以外,・12月の有効求人倍率は1.52倍で、５月以降連続して上昇している。,,
,,○,学校［大学］（就職担当）,求人数の動き,・例年であれば今頃は次年度に向けた動きがみられるが、今年は今春卒業の学生を対象にした求人が多くみられる。,,
,,□,人材派遣会社（営業）,周辺企業の様子,・社会情勢の変化に伴い、各企業が来年度に向けて新規事業や現状の改善に特に注力している印象を受ける。そのための人材確保、人材強化を進めているが、求める人材の確保に苦戦しており、いまだ改善の見込みはない。,,
,,□,求人情報誌（営業）,求人数の動き,・求人数は高止まりしている。どの企業も人手不足のため求人を出しているが、予定している人員の確保はできていない。,,
,,□,職業安定所（職員）,雇用形態の様子,・常用雇用は増加しているが、雇用条件ではパートと同じ時給での正社員を募集するなど、改善の動きは弱い。,,
,,□,民間職業紹介機関（所長）,周辺企業の様子,・65歳定年制を導入していない企業が多く、65歳定年制を導入している企業でも、60歳で一旦定年となり、その後は低賃金で再雇用されている場合が多い。,,
,,▲,人材派遣会社（営業担当）,求人数の動き,・求職者の派遣業への登録が減っている。仕事の依頼とスタッフの就労がつながりにくい。,,
,,▲,新聞社［求人広告］（担当者）,それ以外,・売上に対する労働分配率が上がっている。,,
,,×,－,－,－,,
,,,,,,,
　10．九州（地域別調査機関：公益財団法人九州経済調査協会）,,,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）,,
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明,,
"家計
動向
関連

(九州)",,◎,乗用車販売店（販売担当）,販売量の動き,・良いと感じれば、すぐに購入する動きが続いている。結果として、検討時間の短縮、販売量の増加につながっている。,,
,,○,百貨店（営業担当）,お客様の様子,・初商いは開店前から多数の客が来店し、好調にスタートした。別会場の食品福袋、各階の福袋も喜ばれた。店頭では輸入ブランド品や時計が大きく伸びた。キャラクターや若者向け衣料品、化粧品は好調となったが、重衣料は苦戦した。販売量、売上共に好調に推移している。,,
,,○,百貨店（営業担当）,お客様の様子,・前月は年末であったにもかかわらず、中間層の動きが悪かった。年が明けてセールを行ったので、対象商品の動きは活発であった。１月は、株価上昇の恩恵で、高額商材が良くなってきている。限定的ではあるが持ち直している。,,
,,○,百貨店（企画）,販売量の動き,・化粧品が順調に推移しており、ラグジュアリーブランドなどの高額商材も回復してきている。,,
,,○,百貨店（売場担当）,競争相手の様子,・前年下旬に大雪があり、２日間分、営業に響いたが、見た目にはやや良い。入店客数が伸びてきている。,,
,,○,百貨店（マネージャー）,販売量の動き,・気温低下に伴い、コートなどの秋冬実需商品がようやく動き出し、衣料品の売上が持ち直してきた。また株高の流れから、宝飾品の売上の減少に歯止めがかかった。インバウンドについても円安傾向が続いており、12月の最終週より、前年比増に転じている。,,
,,○,スーパー（店長）,販売量の動き,・これまでは生鮮食料品の動きが悪かったが、食品の動きが良くなってきた。寒い割に衣料品の動きが悪い。,,
,,○,衣料品専門店（店員）,単価の動き,・寒波の到来で高額重衣料の需要が急激に増加した。,,
,,○,家電量販店（従業員）,それ以外,・物量の動きがやや悪い。,,
,,○,ドラッグストア（部長）,販売量の動き,・気温が下がってきており、前年に比べ風邪薬等の季節商材が好調である。,,
,,○,一般レストラン（経営者）,来客数の動き,・前年比で来客数及び客単価が良い。,,
,,○,都市型ホテル（販売担当）,販売量の動き,・全体的に良いが、特に一般宴会が良く件数も伸びている。,,
,,○,都市型ホテル（スタッフ）,単価の動き,・高額商材の動きが良くなってきた。,,
,,○,旅行代理店（従業員）,来客数の動き,・年明け以降、店舗への来客数がやや増えてきている。,,
,,○,タクシー運転手,来客数の動き,・今月はある程度の売上の落ち込みを予想していたが、前年比10％増であった。当地における活況は九州では突出していると客によく言われる。,,
,,○,通信会社（企画担当）,お客様の様子,・年度末に向けての駆け込みだけでなく相談、引き合いは多い。,,
,,○,通信会社（営業担当）,お客様の様子,・例年の同時期と比べ、月内契約数が若干ながら増えている。,,
,,○,美容室（店長）,来客数の動き,・今年に入って客数も売上も増えた。,,
,,□,商店街（代表者）,来客数の動き,・年末年始は、例年並みに来客数の増加が見られたものの、客単価が減少した。相変わらず客の財布のひもは固く、景気は低迷している。,,
,,□,商店街（代表者）,来客数の動き,・聖地巡礼の関係で、各所から若者が当地を訪れているものの、買物にはつながっていない。商店街の客層は年齢層が高く、必要な物だけを最小限買っており、全体的にゆとりがない。,,
,,□,商店街（代表者）,販売量の動き,・来店客数はあまり変わらないが購買につながる客は増えていない。高齢の客が多く医療費にお金がかかり、衣料品に回すお金がない。非常に悪い。,,
,,□,商店街（代表者）,来客数の動き,・寒暖の差によって客の出足に非常に影響がある。,,
,,□,商店街（代表者）,お客様の様子,・閑散期のため百貨店やスーパーマーケットも広告を出してセールを行っている。商店街もかなりの打撃を受けている。,,
,,□,商店街（代表者）,お客様の様子,・冬物のセール時期だが、消費欲がない。特に高齢者は必要な物だけを最低限購入し、無駄使いはしない。,,
,,□,商店街（代表者）,来客数の動き,・比較的穏やかな正月を迎え、初売りでは来客数も増え、福袋がかなり売れた。ただ、翌週から寒くなったこともあり来客数、客単価、販売量が前年を下回った。,,
,,□,一般小売店［青果］（店長）,単価の動き,・夏の異常気象により野菜が高騰し、秋口には落ち着いたが、供給され始めると相場が立たなくなり、一昨年の相場の７～８割で推移している。１月も同じ状態で、全国的に青果物の動きが鈍くなっている。,,
,,□,一般小売店［精肉］（店員）,販売量の動き,・全般的に横ばいである。,,
,,□,一般小売店［生花］（経営者）,お客様の様子,・熊本地震後、建築資材、設備関係者は忙しそうであるが、それ以外の職種や被災者との間には格差があり、二極化が見られる。,,
,,□,百貨店（総務担当）,販売量の動き,・気候の不順、暖冬傾向もあり、期待した冬のセールも衣料品を中心に苦戦している。週末ごとの寒波の影響もあり、来店客数減と客単価減の傾向は、下期に入り改善していない。,,
,,□,百貨店（営業担当）,販売量の動き,・価格にシビアな状況が続いている。,,
,,□,百貨店（店舗事業計画部）,お客様の様子,・冬物のセールは寒波の到来もあって健闘したが、防寒が優先で、ファッションを消費するといった印象は低い。天候の変化がきっかけであったり、必要に応じての購入は続いており景気の回復は実感がない。,,
,,□,百貨店（営業統括）,単価の動き,・前年１月の大雪の反動もあり、来客数は上向いている。また防寒関係の動きは良いものの、高額商材の売上は厳しい。,,
,,□,スーパー（店長）,単価の動き,・売上は前年を上回っているが、客単価は落ちている。生鮮食品も野菜の相場が下がってきたため、以前ほど売上が順調ではない。,,
,,□,スーパー（総務担当）,来客数の動き,・コンビニエンスストア、ドラッグストアを含む競合先の新規出店等により、価格や買物ポイント特別付与等による顧客獲得競争が各地域で繰り広げられている。当社店舗を取り巻く環境は引き続き厳しい。,,
,,□,スーパー（統括者）,来客数の動き,・買物客は価格設定にかなり敏感で、高めの価格の日用品の動きが鈍い。正月用商品の売れ筋も前年よりもワンランク低価格の品物に移っていた。,,
,,□,コンビニ（経営者）,お客様の様子,・必要なもの以外は買わないという客の消費マインドの低さがみられる。,,
,,□,コンビニ（エリア担当）,単価の動き,・年末年始で販売量が多くなったが、その反動で１月上旬から客数が大幅に減少した。客単価も下がり、売上全体が大幅に下がる厳しい月となった。,,
,,□,コンビニ（エリア担当・店長）,単価の動き,・客数、売上は前年と変わらない。冬期に売れるカップ麺が良く売れている。印刷済み年賀ハガキが前年ほど動かないことから、年賀状を出す人が減っている。,,
,,□,衣料品専門店（店長）,来客数の動き,・正月明けはしばらく好天候に恵まれたが、全く来客がない。,,
,,□,衣料品専門店（取締役）,お客様の様子,・２～３か月前は定価の時期で、12月はセール時期に入った。セール後半で物はよく動いたが、値段を下げている分、利益が低かった。物の動きは前年同月比で良かった。,,
,,□,家電量販店（店員）,販売量の動き,・家電は寒いと来客が増えて購買が増える。当地にも若干寒波がきたものの、やはり地域的に暖かく、寒くなるのが遅かったせいか、今月はやや悪かった。,,
,,□,家電量販店（総務担当）,販売量の動き,・初売りも暖冬のせいか例年ほどのにぎわいもない。季節要因の影響が大きい。,,
,,□,家電量販店（広報・IR担当）,販売量の動き,・消費マインドの向上はみられない。米国の新大統領就任などの世界的な政治の動きが経済に影響を与えているので、国内需要への影響を注視していく。,,
,,□,乗用車販売店（総務担当）,販売量の動き,・前年11月と今月に新型車が投入され、新車販売が引き続き順調に伸びている。,,
,,□,住関連専門店（経営者）,お客様の様子,・毎月の初売りやキャンペーンは堅調だが、それが終ると客足は遠のく。１か月見てみると年々厳しくなっている。,,
,,□,その他専門店［コーヒー豆］（経営者）,販売量の動き,・前年同月比で販売量はほぼ横ばいである。来店客数も前年とほぼ変わらない。客単価はやや増えている。,,
,,□,その他専門店［ガソリンスタンド］（統括）,販売量の動き,・燃料油の小売価格は、やや上昇傾向である。１月は寒波の到来もあり、灯油の販売が順調であるが、燃料油全体の販売量は前年並みである。,,
,,□,その他小売の動向を把握できる者［ショッピングセンター］（支配人）,販売量の動き,・徐々に改善していた売上が、年末年始から大きくブレーキがかかっている状況である。競合状況、ネット販売拡大の影響もあり、販売がシビアになってきている。一方で物販ではない、エンターテイメントやスクール等のコト消費は拡大傾向にある。,,
,,□,その他小売の動向を把握できる者［土産卸売］（従業員）,来客数の動き,・中旬まで気温が高かったため客も多かったが、月末にかけて気温が下がり客足が伸びなかった。,,
,,□,その他小売［ショッピングセンター］（広報担当）,来客数の動き,・年末年始で人の移動もあり、例年通りの客数、商品の動きがみられたものの、今年の年始は例年と比べて期間が短く、全体では前年並みであった。正月が終わると消費環境は節約志向に戻り、不要不急の買物をしない状況は変わらない。,,
,,□,その他小売の動向を把握できる者［ショッピングセンター］（統括者）,販売量の動き,・衣料品の物販売上不振は変わらない。ただし、インバウンド消費は爆買いがなくなった前年から比べると客数も増え、回復基調にある。,,
,,□,高級レストラン（経営者）,来客数の動き,・１月に入ったが新年会があまりなく、少人数の客ばかりであった。忘年会に比べ新年会は行わない人が多く、客数や売上もそれほど上がらなかった。,,
,,□,タクシー運転手,来客数の動き,・日中の利用率が大変良く、予約率も大変良い。ただ夜の繁華街の人出が少なかった。,,
,,□,タクシー運転手,お客様の様子,・１月上旬は昼間の客が少なかったが、夜の利用はある程度あった。,,
,,□,競輪場（職員）,競争相手の様子,・開設記念競走の売上が前年度比10％減である。,,
