,,○,化学工業（総務担当）,受注価格や販売価格の動き,・生産量、出荷量ともに先月と大きな変化はなく安定しており、社内は全般に高稼働率である。物流費、原燃料費高などの影響を受けながらも好景気の影響が上回ってきた状況で、若干利益が上がってきている。,・生産量、出荷量ともに前月と大きな変化はなく安定しており、社内は全般に高稼働率である。物流費、原燃料費高などの影響を受けながらも好景気の影響が上回ってきた状況で、若干利益が上がってきている。
,,○,化学工業（総務担当）,受注量や販売量の動き,・相変わらず自動車関連及び電気関係からの受注量は好調である。,
,,○,窯業・土石製品製造業（総務経理担当）,受注量や販売量の動き,・大型案件の生産が最盛期で、さらに新規の受注も活発になってきた。,
,,○,金融業（業界情報担当）,取引先の様子,・輸出を中心とした主力車の販売好調を背景に、生産はフル操業を持続中である。樹脂原料価格の上昇などコストアップから利益率は伸び悩んでいるが、受注拡大により増益は確保している。,
,,○,不動産業（経営者）,取引先の様子,・最近、取引先の動きが少しずつ良くなってきており、特に事務所を中心とした契約件数の動きが少しずつ活発化しつつある。,
,,□,鉄鋼業（総務担当）,受注量や販売量の動き,・鋼材需要について、国内製造業向けは特に自動車の販売好調を受け堅調を継続し、輸出、高級品の需要は強く、需給逼迫状況を継続している。,・鋼材需要について、国内製造業向けは特に自動車の販売好調を受け堅調を継続し、輸出、高級品の需要は強く、需給ひっ迫状況を継続している。
,,□,非鉄金属製造業（経理担当）,受注量や販売量の動き,・中国国内の諸製品が高騰していることを受け、いくつかの製品は値上げが可能となり、また増販となった反面、電子材料関連は、調整局面を迎えている気配を感じている。,
,,□,一般機械器具製造業（経営企画担当）,受注量や販売量の動き,・引き続き、海外向け自社製品売上が好調に推移し、フル生産が続いているが、国内向け仕入れ商品の売上は依然として厳しい状況である。,
,,□,電気機械器具製造業（総務担当）,受注量や販売量の動き,・自動車関連商材は依然フル操業が続いているが、携帯関連商材は半減している。,
,,□,その他製造業［スポーツ用品］（総務担当）,受注量や販売量の動き,"・依然として消費者動向は低調であり、受注もそれに従い、先行き不透明感が強くあまり芳しくない。一時的に受注が増えたりもするが長続きせず、その後は減産を強いられる。
・北朝鮮の問題で当地境港の水産加工業者は非常な不安にかられている。実際このところあまり松葉ガニやズワイガニの入りも悪く、作業があったりなかったりしている状況が続いている。それにともない当地区の企業関係も良い話は一つもでてこない。",
,,□,輸送業（統括）,それ以外,・今冬は、積雪など天候の悪い日が多く、車両の運行に影響をきたした。予定外の車両運行となったため、人件費、車両代、通行経費など、予定外の費用が増加した。,
,,□,金融業（営業担当）,取引先の様子,"・住宅関連ではマンション建設が見受けられるが、受注先、下請けとも他の地域からの業者が中心で、地元では依然として仕事が少ないという状態である。
・土木工事を中心とした年度末工事の受注は、前年比２、３割減少といったところが多い。しかし、リストラなどが進み受注減でも乗り切れる状況で切迫した状況ではないが、好況とは決して言えない。","・住宅関連ではマンション建設が見受けられるが、受注先、下請とも他の地域からの業者が中心で、地元では依然として仕事が少ないという状態である。
・土木工事を中心とした年度末工事の受注は、前年比２、３割減少といったところが多い。しかし、リストラなどが進み受注減でも乗り切れる状況で切迫した状況ではないが、好況とは決して言えない。"
,,□,その他サービス業［清掃具レンタル］（情報管理担当）,受注量や販売量の動き,・事業者商材において、官公庁関係の入札価格の低下が止まらないうえ、市町村合併に伴い納入先が閉鎖し減少している。大口取引先においても、経費節減の傾向に変化はなく、苦しい状況である。,
,,▲,食料品製造業（総務担当）,受注量や販売量の動き,・今年に入っての売上は前年と比べて良くないうえに、スマトラ沖地震の関連からかすり身の価格が高騰し、現在の卸値では利益が取れない商品が多くなっている。,
,,▲,輸送用機械器具製造業（総務担当）,受注価格や販売価格の動き,・受注量はほぼ横ばいだが、原材料の値上りで採算が悪化している状態が続いている。,
,,▲,輸送用機械器具製造業（経理担当）,取引先の様子,・顧客である地元自動車メーカーの災害による操業、売上の減少幅は、最低限にとどまる見込みとなった。また、設備負荷の低下により、過去最大規模の設備メンテナンスができた。,
,,×,農林水産業（従業者）,それ以外,"・３か月前と比較すると、水揚数量で640トンの増加、水揚金額で２億円の大幅減少であった。水揚数量増加の要因は県外の大中型巻き網漁の増加にあり、水揚金額減少の要因は小型底引き網漁、各種巻き網漁が減少したためである。
・前年と比較すると、水揚数量で218トンの増加、水揚金額で7,000万円の増加であった。水揚数量増加の要因は小型底引き網漁、大中型巻き網漁、小型定置網漁の増加にあり、水揚金額増加の要因は沖合底引き網、中型巻き網、小型定置網漁の水揚が増加したためである。
・不振だったスルメイカ漁が、少しづつではあるが回復してきた。
・沖合底引き網漁は、安定して水揚げがある。","・３か月前と比較すると、水揚数量で640トンの増加、水揚金額で２億円の大幅減少であった。水揚数量増加の要因は県外の大中型巻き網漁の増加にあり、水揚金額減少の要因は小型底引き網漁、各種巻き網漁が減少したためである。
・前年と比較すると、水揚数量で218トンの増加、水揚金額で7,000万円の増加であった。水揚数量増加の要因は小型底引き網漁、大中型巻き網漁、小型定置網漁の増加にあり、水揚金額増加の要因は沖合底引き網、中型巻き網、小型定置網漁の水揚が増加したためである。
・不振だったスルメイカ漁が、少しずつではあるが回復してきた。
・沖合底引き網漁は、安定して水揚げがある。"
"雇用
関連

(中国)",,◎,求人情報誌製作会社（支店長）,求人数の動き,・２月は例年、求人数が伸びる時期であるが、昨年と比べても今年の伸び率は高い感がある。各企業の景況感が良く、求人意欲が高いことが、背景にあると思われる。,・２月は例年、求人数が伸びる時期であるが、前年と比べても今年の伸び率は高い感がある。各企業の景況感が良く、求人意欲が高いことが、背景にあると思う。
,,○,職業安定所（職員）,求人数の動き,・新規求人数も増加し、求人倍率も８か月連続で１倍を超えてきている。,
,,○,民間職業紹介機関（職員）,求人数の動き,・インターネットや求人誌など従来通りの媒体では採用が出来なくなったとの問合せを数件受けた。,・インターネットや求人誌など従来どおりの媒体では採用が出来なくなったとの問い合わせを数件受けた。
,,○,学校［大学］（就職担当）,求人数の動き,・2006年３月卒業予定者の新卒求人数が、前年同時期と比較し、さらに３か月前と比べ、それぞれ増加傾向にある。,
,,□,人材派遣会社（支店長）,雇用形態の様子,・サービス関連は顕著な求人数の伸びを示していて、人手が足りず単価に目をつむっても求人を行うというケースもあるが、事務職に関しては正社員が退職後、派遣社員で対応するケースも多い。,
,,□,求人情報誌製作会社（支社長）,求職者数の動き,・パート、アルバイトから正社員への求人と、雇用形態に変化が見られるものの、企業における採用したいという意欲にはあまり変化が見られない。,
,,□,求人情報誌製作会社（担当者）,周辺企業の様子,・派遣やパートなどの需要はあるが、依然として正社員採用の伸びがない状況である。,
,,□,職業安定所（雇用開発担当）,求人数の動き,・全体としては大きな動きは見られない。細かく見ると、運輸、通信業において増加傾向が見られるものの、他業種においては横ばい状況で推移している。増加傾向にあった請負求人は、前年比減少に転じている。,
,,□,職業安定所（職員）,求人数の動き,・前年同月と比べると有効求人数は７か月連続して減少し、有効求職者数はパートなどを中心に７か月連続して増加している。有効求人倍率も0.7程度に留まっている。,
,,□,民間職業紹介機関（職員）,採用者数の動き,・連結売上高200億円強の企業による内部管理スキルを持つ人材の増員計画に対して、地場では人材が不足している。この企業は、地場での採用を諦めて、東京にその部門を移すことも考えている。,
,,▲,職業安定所（職員）,求人数の動き,・求人は、前年同月比で、件数、人数とも減少している。特に、卸、小売業での減少が目立っている。,
,,×,－,－,－,
,,,,,,
　９．四国（地域別調査機関：四国経済連合会）,,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）,
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明,
"家計
動向
関連

(四国)",,◎,衣料品専門店（経営者）,販売量の動き,・２月は営業日数が少なかったが、１月に引き続き販売量は堅調に推移し、来客数も増加している。売上の内訳は冬物と春物が半々となっている。,
,,◎,家電量販店（店長）,来客数の動き,・３か月前と比べると客単価は低下したが、来客数が増えたため売上高は増加している。,
,,○,商店街（代表者）,販売量の動き,・バレンタインのプレゼント用チョコレートの販売状況を見ると、昨年に比べ購入単価は上がらなかったが、１人当たりの買上数がかなり増えた。,・バレンタインのプレゼント用チョコレートの販売状況を見ると、前年に比べ購入単価は上がらなかったが、１人当たりの買上数がかなり増えた。
,,○,一般小売店［書籍］（営業担当）,お客様の様子,・衝動買いはまだあまり多くはないが、以前ならあきらめていた消費者の気持ちが徐々に購買に結び付いているように見受けられる。,
,,○,乗用車販売店（従業員）,販売量の動き,・高額車の商談も多くなってきた。,
,,○,旅行代理店（従業員）,来客数の動き,・海外旅行は津波の影響で、韓国以外は全般的に低調に推移している。一方、国内旅行は受験生用の東京へのホテルパック商品の需要が、まずまず順調であることに加え、４月以降の団体旅行、家族旅行などの引き合いも多くなっている。,
,,○,通信会社（営業担当）,販売量の動き,・新商品等の投入により好調な販売状況が続き、人気商品は品薄状態となっている。,
,,□,商店街（代表者）,それ以外,・地域の核である大手スーパーの撤退が大きな不安材料になっている。消費面からみたマイナス材料以上に、町のイメージダウンと、生活者としての不便さに大きな不安を感じる。,
,,□,百貨店（総務担当）,お客様の様子,・高額品の宝石については、100万円以上の商品を買うアッパークラスの客と、20万、30万以下の商品を買う客に二極分化が進んでいる。高い物を買う客は、いい物であればより高い金額を払う傾向があり、逆に20万、30万円のものを買う客は、ますます買物がシビアになっている。全般的にはシビアなスタンスの客が依然として多い。,
,,□,百貨店（営業担当）,それ以外,・前年同月と比較して、来客数及び売上高ともに前年割れとなった。その内訳は、ブランド商品群は若干の増、催事の関連で美術品も大きく増加したが、ファッション関連全般、ギフト関連などが総じて前年割れとなり、厳しい結果となった。,
,,□,スーパー（店長）,販売量の動き,・昨年、ＢＳＥと鳥インフルエンザの影響で不振だった精肉は、まずまず順調に回復しているが、それ以外は良くなってきている様子はない。,・前年、ＢＳＥと鳥インフルエンザの影響で不振だった精肉は、まずまず順調に回復しているが、それ以外は良くなってきている様子はない。
,,□,スーパー（店長）,来客数の動き,・来客数は若干増えてきているが、必要な物だけ買うという傾向は変わらず、客単価が上昇しない。まだまだ景気が上向いているといった状況ではない。,
,,□,スーパー（企画担当）,単価の動き,・２月１日、２日の雪の影響があり、客数、客単価とも前年の３％減となった。売上は、衣服類は前年比10％減少し、生鮮食料品も肉・青果が５％、魚が10％の減少と振るわず、加工食品も菓子を除き５％減少した。,
,,□,コンビニ（店長）,販売量の動き,・月販売量は前年比でやや回復傾向にあるが、季節商品の反応が鈍く、年間を通して見ると、今月の売上額は低調である。,・月販売量は前年比でやや回復傾向にあるが、季節商材の反応が鈍く、年間を通して見ると、今月の売上額は低調である。
,,□,コンビニ（店長）,単価の動き,・来客数はまずまずであるが、単価のほうがもう１つ伸びていない。バレンタイン商品も値段の安い商品から売れて、一番高い商品はほとんど残っており、厳しい状況が見受けられる。,
,,□,衣料品専門店（経営者）,お客様の様子,・冬物セールスは前半は盛り上がったが、中盤以降、急速に落ち込んだ。バーゲンで値段が下がっても、本当に自分の欲しい物しか購入せず、相変わらず単品買いが多い。こちらのおすすめにも反応が鈍く、セット率上昇につながらない。,
,,□,乗用車販売店（従業員）,お客様の様子,・強力なライバル社の大型車種が発売開始されたため、客の動きが活発になった。しかし、競合が激しく販売量自体の増加にはつながっていない。,
,,□,その他専門店［ＣＤ］（店員）,お客様の様子,・商品の購入選択基準がよりシビアになってきている。価格に対して、価値があるかといったところを慎重に選んでいる。,
,,□,ゴルフ場（従業員）,来客数の動き,・通常２月は閑散時期であるが、予約状況にそれほどの落ち込みがなく、週末の来場者もある程度確保できた。,
,,□,その他住宅［不動産］（経営者）,お客様の様子,・２月は例年どおり低調で、顕著な変化はみられない。,
,,▲,百貨店（売場主任）,来客数の動き,・２月は季節の端境期で冬物の処分を行っているが、来客数が非常に少ない。,
,,▲,スーパー（店長）,単価の動き,・同一商品であれば、安い商品が売れる傾向が強まっている。例えば、合い挽きミンチであれば、客は単価の安い豚の比率の多い商品を買う傾向にある。このような傾向から単価が低くなっている。,
,,▲,スーパー（財務担当）,販売量の動き,・既存店売上高の昨年比を３か月前と比べると、102.9％が101.6％と1.3ポイント悪くなっている。,・既存店売上高の前年比を３か月前と比べると、102.9％が101.6％と1.3ポイント悪くなっている。
,,▲,その他飲食［ファーストフード］（経営者）,お客様の様子,・購入単価が低下し、来店頻度も低下している。,
,,▲,住宅販売会社（従業員）,販売量の動き,・土地の購入から住宅建設を検討している客の場合は、予算が厳しく具体的な商談まで進まないケースがある。,
,,×,タクシー運転手,単価の動き,"・単価の下落や客数の減少により１日の売上は、３か月前と比較して5,000円下落している。",
"企業
動向
関連

(四国)",,◎,食料品製造業（従業員）,受注量や販売量の動き,・新商品が出て、その販売が好調に推移していることから、全体の販売増につながっている。,
,,○,一般機械器具製造業（経理担当）,取引先の様子,・増改築の受注が好調で、決算調整の受注もあった。,
,,○,電気機械器具製造業（経営者）,受注価格や販売価格の動き,・年度末を迎え、既存の客に加えて、最近、デフレの影響から生産を中国から国内へ戻しているローテクメーカーの仕事が増えてきており、大変忙しくなった。,
,,○,通信業（支店長）,受注量や販売量の動き,・第三世代携帯電話の販売比率が高くなっている。通信料の低下現象に歯止めが掛かり、若干上向きになっている。,
,,○,通信業（営業担当）,それ以外,・取引先の量販店、スーパー等の経営層から、景気が明るくなってきたとか、季節商品以外の個人商品も伸びているといった話をよく聞くようになった。,・取引先の量販店、スーパー等の経営層から、景気が明るくなってきたとか、季節商材以外の個人商品も伸びているといった話をよく聞くようになった。
,,□,繊維工業（経営者）,取引先の様子,・百貨店での店頭販売は非常に厳しい状況が続いている。まだまだ業界の回復は先という感じがする。,
,,□,木材木製品製造業（経営者）,受注量や販売量の動き,・年初の新規拡販の効果で順調に推移しているが、市場全体では売上は低下している。,
,,□,パルプ・紙・紙加工品製造業（経営者）,受注量や販売量の動き,・ギフト関連の受注はまずまずであるが、一般店向け受注は大変悪い。,
,,□,一般機械器具製造業（経理担当）,受注量や販売量の動き,・トラックに乗せる小型クレーンは、トラック需要が前年比を下回って推移しているため低調である。一方、大型クレーンの総需要は引き続き、前年同月比を上回っており、クレーンの稼働率も高稼働で推移している。機種によって違いがみられるが、総じて順調である。,
,,□,広告代理店（経営者）,取引先の様子,・取引先の不動産業から聞いた話によると、今年に入り、割安感のある中古マンションなどは比較的活発であるが、戸建て分譲が苦戦しているようである。,
,,▲,電気機械器具製造業（経営者）,受注価格や販売価格の動き,・売上が低下する中、素材関係の値上がりがあり、景気はやや悪くなっている。,
,,▲,建設業（総務担当）,受注価格や販売価格の動き,・公共工事の受注競争が激しく、入札価格の下落が続き、適正な採算価格での落札が難しい。,
,,▲,輸送業（支店長）,受注量や販売量の動き,・日用雑貨、食品等、一般貨物は、前年割れのまま推移している。一方、青果物が回復してきたが、全体の売上をカバーするまでには至っていない。,
,,▲,公認会計士,取引先の様子,・今月の決算法人60社を見ると、前年比で収入が減少している企業が88％を占め、先月よりも一段と悪くなっている。,・今月の決算法人60社を見ると、前年比で収入が減少している企業が88％を占め、前月よりも一段と悪くなっている。
,,×,－,－,－,
"雇用
関連

(四国)",,◎,－,－,－,
,,○,－,－,－,
,,□,職業安定所（職員）,求人数の動き,・新規求人数は前年に比べ２か月連続して減少した。今までは１つの職種に対して求人数が５人以上採用する事業所が多くみられたが、採用人員を削減して求人申込を行う事業所が増えてきた。,
,,□,職業安定所（職員）,雇用形態の様子,・求人自体はやや増加しているものの、相変わらず、派遣業、業務請負業の求人が多く、正社員の求人は落ち込んだ状態が続いている。,
,,▲,求人情報誌製作会社（編集者）,採用者数の動き,・即戦力を採用したいというニーズのある企業に対して営業を行ったが、成果は想像よりも悪かった。,
,,×,－,－,－,
,,,,,,
　１０．九州（地域別調査機関：（財）九州経済調査協会）,,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）,
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明,
"家計
動向
関連

(九州)",,◎,スーパー（店長）,単価の動き,・今月はほぼ１年ぶりに客数、販売量、単価が上昇するというという極めていい状態であった。特にこの中で値下げした防寒衣料の処分が非常に良く売れたほか、食品も堅調であり、営業日数が１日少ないにもかかわらず前年比104％という売上であった。,
,,◎,競輪場（職員）,販売量の動き,・例年２月は発売が落ち込むことが多いが、今年に入ってから好調が持続している。また上がり幅は急激なものではないが、確実な動きとなっている。,
,,○,商店街（代表者）,来客数の動き,・19日からの佐賀城下ひな祭りにより人通りが増えており、商店街も活気付いている。,
,,○,百貨店（営業担当）,来客数の動き,・福岡市天神地区では、２月の地下鉄新線開通に伴い来街者が増加した。販売量も、うるう年の日数調整をすれば前年を上回った。,
,,○,百貨店（売場担当）,販売量の動き,・現在のところ販売量、入店客数の動きは前年を上回っている。長崎ランタンフェスティバルが若干中旬にずれている中で前年並みという状況は、必ずしもいいとは言えないが、３か月前と比べると若干回復している。ただし主力の衣料品は相変わらず若干低調な動きであり、食料品関係、催事等で売上を上げている状況である。,
,,○,スーパー（経理担当）,販売量の動き,・前年より営業日が１日少ないにもかかわらず、ほぼ前年の実績を維持している。ここ数か月は既存店で前年を２～３％上回っており、新聞報道されているような前年割れは起こっていない。,
,,○,一般レストラン（経営者）,来客数の動き,・来客数が増えた。効果的な広告を打つと客はそれに反応するため、客の経済力はまだ残っている。,
,,○,タクシー運転手,お客様の様子,・今月は県外からの客が前年に比べ多かったので、良かった。,
,,○,ゴルフ場（従業員）,単価の動き,・九州新幹線の開通から１年たち、観光客が例年に比べ１割増えた。客単価も売上に伴って高くなった。,
,,□,商店街（組合職員）,来客数の動き,・午前中の来街者、特に中高年のニーズに応じ開店時間を早めるなど、地方ならではの動きがみられる。その結果、徐々にではあるが来街者が増加している。,
,,□,商店街（代表者）,来客数の動き,・向かいにある50数年続いていた同業支店が今月廃業した。そういったことからも景気は低迷している。,
,,□,一般小売店［鮮魚］（店員）,競争相手の様子,・同業者に聞いても、売れないと言う話ばかり。実際に来店数が伸びない。,
,,□,一般小売店［茶］（店長）,来客数の動き,・来客数が年々減少している。通常の月は特に減少が激しいが繁忙期に関してはある程度抑えられている。,
,,□,百貨店（営業担当）,販売量の動き,・うるう年を考慮しても、販売額は前年割れとなっている。新幹線部分開通後、ほぼ１年経過し落ち着きが出てきた。しかし福岡市天神地下街の延長により、客の天神へ関心が高まり、集客に影響が表れている。,
,,□,百貨店（販売促進担当）,お客様の様子,・福岡市では地下鉄開業というトピックがあり、集客、売上は多少良いようにみえたが、その効果は長続きしていない。福岡市天神地区３百貨店を見渡しても、良いのは下層階の食品売場のみで、その他は良くない。購買自体が良くなっているとは言い難い。,
,,□,百貨店（販売促進担当）,単価の動き,・２月に入り、極端に客単価が落ちた。,
,,□,百貨店（営業企画担当）,販売量の動き,・客数は前年の近隣百貨店の閉館売り尽くしの影響の反動で前年実績を超えている。ただし販売額は、営業日１日減や下旬までの気温の低下等で不振である。,
,,□,スーパー（経営者）,販売量の動き,・商品の低価格化が目立っている。,
,,□,スーパー（店長）,それ以外,・天候不順、営業日１日減等により、景気は非常に不安定である。気温の変化が激しく、冬物の商品の動きが非常に鈍い。,
,,□,スーパー（店長）,販売量の動き,・地域や店舗年齢によって大きな差が出ている。新しい店舗や競合があまり起こっていない店舗では前年比104％でやや良いが、そうでない店舗は前年実績を下回るという状況である。,
,,□,スーパー（総務担当）,お客様の様子,・客の購買動向をみると、まだまだデフレを引っ張っていて、低価格指向は依然として強い。,
,,□,コンビニ（エリア担当）,単価の動き,・今月は特に買上点数が低く、低単価商品へのシフトが目立つ。特に昼食に顕著に表れている。,
,,□,衣料品専門店（店員）,単価の動き,・売上自体は前年に比べ良くなっているが、単価がかなり低い。客は割引率が高い物しか選ばず、またどんなに割引率が高くても、悩んだ結果やめるという光景ばかりを毎日見ている。春物プロパー商品も今一つである。,・売上自体は前年に比べ良くなっているが、単価がかなり低い。客は割引率が高い物しか選ばず、またどんなに割引率が高くても、悩んだ結果やめるという光景ばかりを毎日見ている。春物定価品も今一つである。
,,□,家電量販店（経営者）,販売量の動き,・依然として本当に必要なものの購入しかなく、購入に当たっては厳選する場合が多い。展示会も開催したが、来場客数も売上も前年を下回った。,
,,□,家電量販店（店長）,販売量の動き,・客数、客単価とも横ばいで、前年並みである。,
,,□,家電量販店（店員）,お客様の様子,・昨年あたりから見受けられる現象であるが、一人暮らしの客がなるべく安く済ませようと最低限のものだけを買う。しかも安いものだけで済ませようという傾向がある。,・前年あたりから見受けられる現象であるが、一人暮らしの客がなるべく安く済ませようと最低限のものだけを買う。しかも安いものだけで済ませようという傾向がある。
,,□,家電量販店（企画担当）,販売量の動き,・家電関係は、今年に入り昨年のオリンピック需要の反動がテレビ関係に出ている。台数的には同じくらいだが単価がやや下がり、売上が下がっている。その反面、ＤＶＤや新しい洗濯機の需要が伸びており、全体的にはとんとんである。,・家電関係は、今年に入り前年のオリンピック需要の反動がテレビ関係に出ている。台数的には同じくらいだが単価がやや下がり、売上が下がっている。その反面、ＤＶＤや新しい洗濯機の需要が伸びており、全体的にはとんとんである。
,,□,乗用車販売店（販売担当）,販売量の動き,・単価は変わらないが、販売量が一昨年、３か月前と比べてやや鈍くなっている。,・単価は変わらないが、販売量が一前年、３か月前と比べてやや鈍くなっている。
,,□,住関連専門店（経営者）,来客数の動き,・今年に入り来客数は順調である。,
,,□,その他専門店［ガソリンスタンド］（統括）,販売量の動き,・寒さが本番に入り、また地方のイベントもあり県外客が３連休期間を含み多数訪れたが、販売量は昨年とさほど変わらなかった。,・寒さが本番に入り、また地方のイベントもあり県外客が３連休期間を含み多数訪れたが、販売量は前年とさほど変わらなかった。
,,□,高級レストラン（専務）,販売量の動き,・新幹線開業効果が大分薄れ、駅も繁華街の天文館も客の流れがかなり昔に戻ってきた。悪くなっている状態である。,
,,□,一般レストラン（スタッフ）,来客数の動き,・寒い日が多く、雪も降ったため来客数に影響があった。基調としては底をはう動きが続いている。,
,,□,観光型ホテル（スタッフ）,販売量の動き,・長崎ランタンフェスティバル期間中で宿泊・レストランの売上は伸びたが、その他の日は前年割れしている。,
,,□,都市型ホテル（スタッフ）,お客様の様子,・昨年以来、大分市内のホテル稼働率は比較的高稼働で推移している。ただし、これは大手製造業の新工場建設に伴う一過性のものと判断している。,・前年以来、大分市内のホテル稼働率は比較的高稼働で推移している。ただし、これは大手製造業の新工場建設に伴う一過性のものと判断している。
,,□,旅行代理店（従業員）,販売量の動き,・関東、関西の大型テーマパークが最近好調である。海外は、アジアリゾートが学生、ハネムーナーに避けられ、ハワイもファミリーにもう一つ人気がない。,
,,□,旅行代理店（業務担当）,販売量の動き,・受注水準は前年並みに戻ってきているが、ビジネス旅行が多く、例年では増えてくる家族旅行の動きは前年を下回っている。,
,,□,タクシー運転手,来客数の動き,・長崎ランタンフェスティバル期間中は、週末となれば団体ツアーも多くかなりの人手があり、例年になくにぎわっている状況である。ただし、ホテル、土産物屋の利用客は多かったが、団体客が多いのでタクシーの利用はあまりなく、影響はない。近場の客は幾らかあったようである。,
,,□,通信会社（総務担当）,来客数の動き,・最近窓口に来る客が若干増えてきた。ただし、販売量はそう変わっていない。,
,,□,通信会社（業務担当）,来客数の動き,・２月の販売は好調なスタートを切ったが、週末と平日との販売台数の増減が激しかった。週末は来店客数が多く、客があふれ待ち時間も長くなっている一方、平日は閑散としている。,
,,□,テーマパーク（職員）,来客数の動き,・２月は海外の旧正月とスポーツキャンプ効果で前年を上回る日が多かった。ゴルフも好調に推移している。,
,,□,観光名所（職員）,来客数の動き,・観光施設については、入園者数が前年比75％であった。天候要因を除いても昨年より悪い。特に前年は企画があったが、今年はなく、多少悪くなっている。ゴルフ場についても、入場者数が前年比65％であった。本来の冬の寒さに戻ったことで、ゴルファーに敬遠されたようである。,・観光施設については、入園者数が前年比75％であった。天候要因を除いても前年より悪い。特に前年は企画があったが、今年はなく、多少悪くなっている。ゴルフ場についても、入場者数が前年比65％であった。本来の冬の寒さに戻ったことで、ゴルファーに敬遠されたようである。
,,□,美容室（店長）,来客数の動き,・３か月前と比べると悪いが、極端に来客数は減っていない。,
,,□,住宅販売会社（従業員）,販売量の動き,・マンションの新築が多く、土地・建物の取得に比べると総額では安いので、そちらへ流れているようだ。,
,,□,住宅販売会社（従業員）,お客様の様子,・展示場への客の様子からは、若干住宅需要に動きがあるようだ。,
,,▲,商店街（代表者）,それ以外,・今年は昨年より実働日数が１日少ないことに加え、土日も１回少ないので、売上がかなり減少している。,・今年は前年より実働日数が１日少ないことに加え、土日も１回少ないので、売上がかなり減少している。
,,▲,商店街（代表者）,来客数の動き,・最近同じ客しか来ない。結果的に同じ人に無理に売るわけに行かないので、売上が低迷している。,
,,▲,商店街（代表者）,来客数の動き,・今年に入って雪、雨が多く商店街への来客数がかなり減っている。高齢者が多いため、天候に左右されやすい。,
,,▲,一般小売店［青果］（店長）,販売量の動き,・野菜に関しては、日常的に食べるものは買われるが、フルーツは必要以外に購入される様子がない。,
,,▲,百貨店（売場主任）,お客様の様子,・１月は初売りからセールの動きが良く、予算を達成することができたが、２月に入り客のセールに対する興味が薄れ、春物に対しても反応が鈍く、売上が低迷している。,
,,▲,百貨店（営業担当）,販売量の動き,・１月のセールの動きが良かったため、２月は落ち込みが大きかった。気温の変化が激しく、セール終了後の寒波により春物の動きが鈍化した。週末も来客数が大きく振れる形となった。,
,,▲,百貨店（営業担当）,お客様の様子,・２月は端境期であり、客の様子からも高額品に対する消費意欲が落ちている。前年と比較して時計、宝飾、美術品に対する消費意欲が少し減退している。ブティック関連の数字も非常に厳しい。,
,,▲,百貨店（業務担当）,来客数の動き,・来客数の減少が顕著である中、買上点数も減っている。気候要因で衣料品の不調もあるが、全体的にはカテゴリーを問わずに低調な売上水準にある。,
,,▲,百貨店（売場担当）,販売量の動き,・年度末の特別セールをしたが、それにもかかわらず前年比90％弱という結果に終わりそうである。なかなか気温が安定せず、春物衣料がほとんどになった２月中旬には商品と気温のミスマッチが起こり、婦人、紳士の衣料品を中心に厳しい月となった。,
,,▲,スーパー（店長）,お客様の様子,・食料品は前年並みであるが、衣料品は暖冬のせいで前年比89％である。仕掛ければ売れるが、平日は厳しい状況で冬物衣料の在庫が残っており、衣料品の回復が待たれる。,
,,▲,スーパー（企画担当）,来客数の動き,・冷え込みによる鍋物商材の動きが良く、客単価は伸びた。しかし雨天・曇天の日が続き、消費者の購買意欲が低迷したことで来客数が前年比11％減と大きく落ち込み、売上高は苦戦を強いられている。,
,,▲,コンビニ（経営者）,それ以外,・これまでは、客数が減れば客単価がやや上がり、結果的には売上が落ちている、もしくは客単価が下がり客数はそのままという形の落ち方が多かった。しかし今回の落ち方は客数、客単価とも前年を割っている。,
,,▲,コンビニ（エリア担当）,単価の動き,・今月に入り主力商品である弁当の販売量が落ち込み、売上の減少が日を追って続いている。安価なハンバーガー等の販売量は好調であり、客の財布のひもは一段と固くなっている。,
,,▲,コンビニ（販売促進担当）,販売量の動き,・弁当関係は量販店向けが前年比4.2％減、コンビニ向けが同8.7％減となった一方、ローカルスーパー向けが若干上向きの同３％増となっている。しかし、パンは量販店向けは前年比17.4％減、コンビニ向けは同9.5％減、ローカルスーパー向けは同5.6％減であった。,
,,▲,衣料品専門店（店員）,来客数の動き,・冬物の最終セールの人出は多く、売上も昨年を超えたが、その後の春物の出足が悪い。客数が昨年に比べて２割減となっている。特に入卒用のスーツの売上が伸び悩んでいる。,・冬物の最終セールの人出は多く、売上も前年を超えたが、その後の春物の出足が悪い。客数が前年に比べて２割減となっている。特に入卒用のスーツの売上が伸び悩んでいる。
,,▲,衣料品専門店（総務担当）,単価の動き,・婦人服、宝飾品とも買上単価が下がっている。売上も前年比６％減で推移している。,
,,▲,高級レストラン（経営者）,来客数の動き,・来客数の動きもそうであるが、選挙があったので予約が少なかった。少人数の予約が多く、売上も伸びなかった。,
,,▲,一般レストラン（スタッフ）,単価の動き,・食べ放題のバイキングを火、金曜日に行ったが、多かったのはその日だけで、その日以外は前年より来客数、単価とも下がっていた。,
